smiles,epsilon_LUMO
O[C@]12C[C@@H]3N[C@@H]3[C@@]1(O)C2,1.844931960105896
O=C1O[C@@H]2[C@H]3C=C[C@@H]2[C@@H]13,-0.8816488981246948
Cc1cc(N)noc1=O,-1.8830279111862185
CC1(C)[C@H]2[C@@H]1C[C@@]21CO1,2.323852300643921
C[C@H]1CCc2nocc21,-0.2258545011281967
CC1=C[CH+](C)OC([NH-])=C1,-0.9387927651405334
CC[C@H]1CNC(=O)OC1,1.5728180408477783
ONC1CCCCC1,0.429939866065979
COC(=O)NC(=O)CO,-0.606813907623291
N#C[C@@]12C[C@@H]1CCC2=O,-0.9279082417488098
N#C[C@H](N)c1ccn[nH]1,-0.2421813309192657
Nc1cc(C2CC2)no1,0.5224586129188538
C[C@@H](C#N)[C@H]1O[C@H]1CO,0.6694000959396362
C#C[C@H]1[C@@H]2C[N@H+]1[C@H]2CC,0.7156594395637512
C1C[C@H]2[C@@H]3[C@H]4C[C@]3(O1)[C@@H]24,2.5524280071258545
C[C@@H](O)[C@H]1C[N@H+]1CC#N,0.7564765214920044
OCCn1cncc1O,1.1319936513900757
C[C@]1([NH+]2CC2)[C@@H]2C[C@H]1C2,2.443582534790039
CO[C@H]1[C@H]2C[N@H+]2[C@H]1C=O,-0.968725323677063
C#CC#CC(C)(C)OC,-0.4163342118263244
NC1=CC(=O)OCOC1,-0.7510342597961426
C#C[C@@H](CC)CC#CC,1.2245124578475952
O[C@@H]1[C@]2(O)COC[C@]12O,1.2353969812393188
C[C@@H]1[C@H](C)[C@H](C)C[C@@H]1C,1.8966336250305176
O=Cc1c[nH]c(C=O)c1,-1.692548155784607
C#C[C@]1(C)C[C@@H](C)C1,1.5864237546920776
CC[C@@]1(CO)C[C@@H](C)O1,2.0979979038238525
C[N@@H+]1C[C@H]2O[C@@H](C#N)[C@H]21,0.0027211385313421
C[C@H]1O[C@H]2[C@H]3N[C@H]3[C@H]21,1.8394895792007449
C[NH2+][C@@H](C[C@H]1CO1)OC,0.4707569777965545
CCC#CCC#CCO,0.7483131289482117
C[C@H]1C[C@H]2C[C@@]13CO[C@@H]23,1.5456067323684692
CN[C@@]1(C=O)COC1[NH-],-1.1836951971054075
CN1C(=O)CC1(C)C,1.142878174781799
C1C[C@]23C[C@H]4O[C@H]([C@H]42)[C@H]13,1.9728254079818728
C1O[C@H]1C[C@H]1C[C@H]2C[C@@H]12,2.498005151748657
CN/C=N/c1nnon1,-1.4802993535995483
C1C[C@H]2O[C@@H](O1)[C@H]1N[C@H]12,1.7088749408721924
CCC[C@H]1C[C@H]1C#N,0.8734854459762573
C[C@@]12CC=CC[C@@H]1C2,0.8680431842803955
C[C@@]12CC[C@H]3[C@@H](C1=O)[N@H+]32,-0.3836805522441864
CC1=CC(=O)NC[C@@H]1C,-0.6938903331756592
O=C1N[C@H]2C[C@H]2C12CC2,0.7455919981002808
O=Cc1cncc(F)c1,-2.242218255996704
C[C@@]1(C=O)CC(=O)N1,-1.126551389694214
C#CC[C@@H]1OCC1(C)C,1.4802993535995483
[NH-][C@H]1O[C@H]2[C@H]3N[CH+][C@@H]1[C@H]32,-0.7347074151039124
CCC[C@H]1C[C@H]1OC=O,0.0897975713014602
O=CC#CCCCC=O,-1.752413272857666
C#C[C@H](C)c1ccn[nH]1,0.6639577746391296
OC[C@H]1CCCC[C@H]1O,1.7415287494659424
C[N@H+]1[C@@H]2[C@H](O)[C@H]1[C@@H]2C=O,-0.8353895545005798
N#CC[C@H]1CC(=O)CN1,-0.9415139555931092
CO[C@H]1C[C@@H](C)CC1=O,-0.5796024799346924
C[C@@]12O[C@H]3C=C[C@@H]1[C@]32O,0.0163268316537141
O=C1COCCOC1,-0.7047749161720276
O[C@H]1CC=C2[C@H]3C[N@H+]3[C@H]21,0.2421813309192657
C[C@@H](CO)OCC=O,-0.9034180045127868
C[C@H]1C[C@H](C#CC#N)O1,-1.4313188791275024
CCNc1coc(N)c1,1.466693639755249
CC(=O)c1cn[nH]c1N,-0.5877659320831299
[CH-]1[C@@H]2[C@H]3[C@@H]2[C@H]2[C@H]4[C@@H]1[C@@H]3[C@H]42,-0.606813907623291
C[NH+]1CC2(C1)O[C@H]2CO,1.910239338874817
[NH-][C@H]1CN[C@H]([NH-])C(=O)N1,-1.551048994064331
CC[C@@]1(OC)CNC1=O,0.7728033661842346
CC[C@@H](O)[C@H]1CCCO1,2.1143245697021484
O=C1CCCCC1=O,-1.8911912441253664
O=CC1(O)CCCC1,-0.9170237183570862
N#CC(=O)[C@H]1C[C@H]2C[C@H]21,-2.253102779388428
C[N@H+]1[C@@H]2C(=O)C[C@H]1C2=O,-1.1374359130859375
O=C1O[C@@H]2[C@H]3[C@@H]4N[C@]13[C@@H]42,-0.0707496032118797
C[C@@H](CO)c1nc[nH]n1,0.2993252277374267
C[C@@H]1CC(=O)N(C=N)C1,-0.3401423394680023
C1=C[C@]23OC[C@H]2[N@@H+]2[C@H]1[C@@H]23,-0.3428634703159332
CC1=C[C@H]([C@H]2CO2)CC1,0.6612366437911987
N#CC1(C#N)CC[C@@H]1O,-0.4489878714084625
C[N@H+]1[C@H]2C=C[C@@H](O)[C@]21C,-0.0217691082507371
N#CC(C#N)(C#N)C#N,-1.945614218711853
N[C@@H]1N=[NH+]c2ncnn21,0.1469414830207824
[NH-][C@H]1CC=C[C@@H](O)CO1,-0.3102098107337951
Cc1cc(O)n(C)c1N,1.8231629133224487
C[C@@H]1C=CCNC(=O)O1,0.0598650500178337
O[C@H]1C=C[C@]23C[C@H](C2)[C@@H]13,-0.0108845541253685
C#C[C@@H]1OC([NH2+]C)[C@@H]1O,0.1034032702445983
CC[C@@H](C)[C@@H](C)OC=O,0.2829984128475189
C[C@]12C[C@H]1C[C@@]21CO1,2.47623610496521
CC[C@]12CC[C@H](CC1)C2,2.0517385005950928
Nc1cc(F)ncn1,-0.5442277193069458
OCCC[C@@H]1[C@H](O)[C@@H]1O,1.3741750717163086
O[C@]12C[N@H+](C[C@H]3N[C@H]31)C2,1.937450647354126
CCC(C)(C)CNC=O,0.8517163991928101
CC1=C[C@H]2C[C@]1(CO)C2,0.7755244970321655
CC[C@H]1[C@H]2NC(=O)N[C@@H]12,1.3932229280471802
C#CC[C@@]12C[C@@H]1C[C@@H]2C,1.4204343557357788
C#CC#C/C(C#C)=N\O,-2.0599019527435303
N#C[C@@]12[C@@H]3[C@H]4C[C@@H]3[C@@H]1[C@H]42,0.4870837926864624
[NH-]C1O[C@@H]2[C@H]1[C@H]1C[C@@H]2O1,0.6666789054870605
O=C[C@]12C[C@H]1COC=N2,-0.7755244970321655
N#C[C@]1(O)COC1=O,-1.229954719543457
C#C[C@H](COC)[C@H]1CN1,1.2462815046310425
[NH-][C@@H]1C[C@H]2O[C@H]2C(=O)N1,-0.8653221130371094
O=C(CO)C12CC(C1)C2,-0.4108919501304626
CC1(C)[C@@H]2C=CC[C@H]1O2,0.1496626138687133
C[N@H+]1C[C@H]1c1cnco1,-0.1632683128118515
C[C@@H]1CC(=O)[C@@H]2C[C@@H]2C1,-0.1306146532297134
C#CC[C@@H]1C[C@H](C)[C@@H]1O,1.2245124578475952
C#C[C@H]1CC2(CC2)CO1,1.096618890762329
C[C@H]1C[C@]2(CCC2=O)C1,-0.5768813490867615
C#CCCOC(=O)CC,0.4000073671340942
C#C[C@H]1CO[C@H](C#N)O1,-0.0408170782029628
C#C[C@](N)(C#N)C1CC1,0.1088455468416214
C[C@@]1(O)[C@H]2[C@H]3O[C@]1(C)[C@H]32,1.853095293045044
O=C1CC=C2CCC[C@@H]12,-0.3183732032775879
O[C@H]1[C@@H]2[C@@H]3[C@H]4C[C@@H]3[C@H]4[C@H]12,2.2476603984832764
C1=C[C@H]2O[C@H]3CC[C@@H]1[C@H]32,0.2176910936832428
C#C[C@](C)(O)C(=O)CC,-0.653073251247406
C1CC[C@@H]2O[C@@H]2CC1,2.1687474250793457
OCc1ccccc1O,0.2204122245311737
CC(C)c1c[nH]nc1O,0.8517163991928101
O=C1CO[C@]23CC[C@]12C3,-0.6258618831634521
C[C@H]1C=CCN1C=O,0.1496626138687133
Nc1cnn(C=O)c1O,-1.0041000843048096
CO[C@H]1CO[C@H](C#N)C1,0.4734781086444855
C1=NCc2nonc2O1,-1.551048994064331
C[C@@H](O)[C@@H](C)NC(N)=O,1.6517311334609983
O[C@]12C=C[C@H]3[C@@H]4[C@H]3[C@H]1[C@@H]42,0.5768813490867615
C[C@H]1OC(=O)[C@@H](O)[C@H]1O,-0.269392728805542
C[C@]1(C=O)C(=O)N2C[C@@H]21,-1.447645664215088
C[C@H]1OCCC[C@H]([NH-])O1,0.6857269406318665
C[C@@H](C[C@H]1CO1)[C@H]1CO1,2.220449209213257
C1=C[C@@H]2C[C@@H]2[C@H]2C[C@@H]1O2,0.1360569298267364
C#C[C@@]1(O)[C@@H]2[C@@H](O)C[C@@H]21,0.8626009225845337
C1C[C@H](C2CC2)CO1,2.342900276184082
C1O[C@@H]2C[N@H+]3[C@@H]4[C@@H]([C@@H]42)[C@@H]13,2.563312530517578
CO[C@@H](C#N)C(C)(C)O,0.5932081937789917
COC1([C@@H](O)CO)CC1,1.6979904174804688
CC(=O)N1CCC1=O,-0.8108992576599121
C[C@H]1OCCOCC1=O,-0.6231407523155212
C[C@@H]1[C@H]2C=C[C@@H]3[C@H]2C[C@H]13,0.5333431959152222
C[C@@H](O)c1nccnn1,-2.2830352783203125
O=C1NC2(CC2)[C@H]2O[C@@H]12,0.1795951426029205
C#CCOC1(C)CCC1,0.9660042524337769
C#C[C@@H]1[N@@H+]2CC[C@]12C,0.8707643747329712
CC#C[C@@]1(C(N)=O)CN1,0.5469488501548767
O=C1[C@H]2C[C@@H]1[C@H]1C[C@H]12,-0.1142878159880638
O=C1C[C@H]2[C@H]3C[C@H]3N12,-0.1823162734508514
[NH-][CH+]Oc1nocc1N,-0.492526113986969
C[C@H]1C=C[C@H]2C[C@]1(O)C2,0.4870837926864624
[NH-][CH+]O[C@H]1CNC(=O)O1,0.2040853947401046
O=C[C@]12C[N@H+]1C1(CC1)C2,-0.8952546119689941
C[NH2+]C1OC(C)[CH+](C)O1,0.8217839002609253
C[C@@H](O)C1CC1,2.1524205207824707
C[C@]12[C@@H]3[C@H]4[C@@H]3[C@@H]3[C@H]4[C@H]1[N@@H+]32,1.85581648349762
C1C[C@]23CC[C@@]24C[N@@H+]3[C@@H]14,1.733365178108215
CC[C@@]12C[N@H+]3[C@@H]4[C@@H]([C@@H]41)[C@H]32,2.1605842113494877
O=C1C=C[C@]2(C[C@@H]2O)N1,-0.8000147342681885
C[C@@]12C[C@H]3[C@@H]1[C@@H](O)[C@]32O,1.507510781288147
CC[C@H]1C=C[C@@H](C)[C@H]1O,0.7265439629554749
[NH-][CH+]O[C@H]1COC(=O)C1,0.0108845541253685
C#C[C@@H]1CC[C@@H]1OC,1.398665189743042
C[C@]12[C@H]([C@H]3C[C@H]31)[C@@H]2CO,2.084392070770264
O[C@@H]1[C@@H]2C[C@H]1[C@H]1C[C@@H]2C1,2.054459571838379
C1O[C@H]2[C@@H]3[C@H]4O[C@@H]3C[C@]142,1.5374432802200315
C[C@H]1N[C@H]2[C@@H](C#N)[C@@]12N,0.9279082417488098
CCC[C@H]1C[C@H]1NC=O,0.7510342597961426
C[C@H]1C[C@H]([C@H]2CO2)O1,2.209564685821533
C[C@]12CC[C@H]1C[C@H]1O[C@H]12,2.424534559249878
CC(=O)c1ncc(C)[nH]1,-1.2490025758743286
CC(C)[C@H]1CC[C@@H](C)O1,2.288477659225464
[NH-]C1CCN1C(=O)C=O,-2.6150143146514893
C[C@@H]1[C@@H]2C(=O)N[C@H]1C2=O,-0.7537553906440735
O=CC[C@@]1(C=O)CO1,-1.4449245929718018
C[C@@H](O)C#C[C@@H](C)O,0.8245050311088562
C[C@@H](O)CCC#CC=O,-1.463972568511963
C[C@@]12N[C@H]3[C@@H](C1=O)[C@]32O,0.1387780755758285
C[C@H]1C[N@@H+](C)C[C@@H]([NH-])O1,0.699332594871521
O=C1[C@H]2N[C@@H]1[C@H](O)[C@@H]2O,-0.6204196214675903
O=C[C@@H]1C=C[C@H](C=O)N1,-1.2027432918548584
C[C@@]1(O)CCC=C1C#N,-1.1755318641662598
C[C@@H]1[C@H](C)[C@@H]1CCC#N,1.0013790130615234
OCCCC1(O)CC1,2.02724838256836
N#Cc1c[nH]c(CO)n1,-0.337421178817749
C[C@]12OCC[C@]13C[C@H]2C3,2.3156890869140625
CC(C)(CO)C[NH+]1CC1,1.9483351707458496
CC(C)[C@@](C)(O)CC=O,-0.5197374224662781
C[C@]12CC[C@H](CC1)[C@H]2O,1.668057918548584
C1[C@H]2[C@@H]3[C@@H]4OC[C@]24C[N@H+]13,1.4013863801956177
C[C@H]1O[C@H]2C(=O)[C@@H]1[C@@H]2O,-0.538785457611084
CC(=O)C[C@@H]1C[C@H](C)O1,-0.3809594213962555
CC[NH2+][C@@H]1O[C@H]2C[C@]21N,0.606813907623291
CC(=O)OC1(C)COC1,0.2095276713371276
C[C@]12C[C@@H]3[C@@H]4[N@H+]1[C@H]2[C@]34O,1.99459445476532
C#C[C@@H]1C[C@@H]1NC=O,0.5714390873908997
C[C@@H]1[C@@H]2C[N@@H+]3[C@H]1[C@]23C=O,-0.8081781268119812
OCC#CC1=CCOC1,-0.5088528990745544
C[C@H]1CC[C@]1(O)C(N)=O,0.993215560913086
C[C@]12C[C@@]1(C#N)N[CH+][NH2+]2,-0.1306146532297134
C[C@@]1(O)C[C@H]1C(=O)C=O,-2.47623610496521
C[C@@]12C[C@H]3[N@@H+](C1)[C@]32C=O,-0.9551196694374084
C[C@H]1C[C@@]2(CO1)N[C@@H]2C,2.092555522918701
O=C1[C@H]2C[N@@H+]3C[C@H](O2)[C@H]13,-1.0666863918304443
OC1(c2cocn2)CC1,0.0816341564059257
O=CCC1COC1,-0.8081781268119812
C#C[C@](O)(CO)CCC,0.6721212267875671
C#CC(=O)[C@H](O)[C@@H](C)O,-1.953777551651001
Cc1c[nH]c(N)cc1=O,-0.008163415826857
CC[C@@]12O[C@H]3C(=O)[C@@H]1[C@H]32,-0.0734707415103912
N#Cc1ncccc1N,-1.561933517456055
COC[C@@H]1[C@@H]2C[C@H]1C2=O,0.3102098107337951
CC#C[C@@]1(O)CN[C@@H]1[NH-],0.5088528990745544
C#CC(=O)C[C@H](C)C#C,-1.7143173217773438
CC#C[C@H]1C[C@@]2(O)C[C@@H]12,1.5564912557601929
O=COc1cnoc1,-0.968725323677063
C[C@H]1[C@H]2CC(C)(C)C[C@@H]12,2.0000369548797607
C[NH2+][C@@H]1OCC[C@H]2C[N@H+]21,1.1592049598693848
CC1(C)[C@@H]2C(=O)[C@H]1[C@@H]2O,0.0734707415103912
O=C1[C@H]2C=C[C@]1(O)C=C2,-0.2095276713371276
C[C@]12C[C@H]1OC(C=O)[NH2+]2,-2.089834451675415
Cc1nc(N)cnc1O,-0.859879732131958
C[N@@H+]1[C@H]2C[C@]1(CC=O)C2,-0.7074960470199585
C#CC1=CCC[C@@H]1O,-0.631304144859314
O=c1o[nH]c2c1C[NH2+]C2,-0.5306220054626465
CO[C@H]1[C@H]2CC[C@]21OC,2.361948251724243
O=CO[C@H](CO)C1CC1,0.0816341564059257
CC[C@@H](O)C[C@@]1(C)CO1,1.7496920824050903
CC(C)O[C@H](C#N)C=O,-1.5864237546920776
C#CC#CC[C@H](C)C#C,-0.4598723948001861
c1nnoc1NC1CC1,-0.315652072429657
C1=C[C@H]2C34OC23[C@@H]4C=C1,-1.1564838886260986
C[C@@H]1O[C@H](C)[C@@H]1CC=O,-0.723822832107544
C#CC[N@@H+]1C[C@H]2OC[C@H]21,1.0394748449325562
O=CC[C@]12N[C@@H]3[C@H]1N[C@@H]32,-0.7564765214920044
C[C@@]1(O)Cn2ncnc21,0.3972862362861633
CC(C)[C@@]1(C=O)O[C@H]1C,-0.9523984789848328
C[N@H+]1[C@@H]2[C@H]3C45OC34[C@@H]5[C@@H]21,2.174189567565918
Nc1n[nH]nc1NC=O,-0.3455846011638641
CCc1onc(N)c1C,0.3510268926620483
Cn1ncc(O)c1O,0.9986578226089478
C[C@H]1[C@H](C(=O)C=O)[N@H+]1C,-2.323852300643921
C[C@]1(CO)C[C@@H](C=O)C1,-0.606813907623291
C#Cc1cnc(N)o1,-0.3891228139400482
N#C[C@H](CO)[C@H](O)CO,0.30204638838768
C1[C@H]2[C@H]3O[C@@H]1[C@H]1N[C@H]1[C@@H]23,1.9592196941375728
C#C[C@@H]1N[C@@]1(CC)CO,1.0721286535263062
NC(=O)c1nc(O)c[nH]1,-0.7020537853240967
C#C[C@H]1Cn2cccc21,0.9551196694374084
CC1(C)OC[C@@H](CO)O1,2.0653443336486816
CC[C@@]1(O)C=CC[C@H]1C,0.6013716459274292
C1O[C@]23C[C@H]([C@H]4C[C@H]42)[C@@H]13,2.0136425495147705
N=CN1CCCC1=O,-0.3673537075519562
C[C@H]1[C@H]2OC[C@@H]1C([NH-])O2,0.6884480714797974
Cc1coc2ocnc12,-0.0027211385313421
C[N@H+]1[C@H]2[C@H]3[C@@H](O)[C@H]3[C@]21C,1.6735002994537354
N#C[C@H]1CC(=O)C(=O)O1,-2.9061758518218994
Cc1cc2n(c1)CC=C2,-0.2258545011281967
O[C@H]1CCC12COC2,1.779624581336975
O=C1CC[C@@H]2CC[C@]12O,-0.7728033661842346
O=C1COC2(CCC2)C1,-0.6503521203994751
C[C@@H](COC=O)C1CC1,0.2775561511516571
CN[C@H]1C=CCOC1[NH-],-0.2204122245311737
NC(=O)[C@H]1C[NH2+][CH+]O1,0.3129309415817261
C#Cc1cc(N)nn1C,-0.3646325469017029
O=C1C(=O)[C@@H]2C[C@@H]3[C@H]1[C@@H]32,-2.0952765941619877
C[C@H]1C[C@]1(O)[C@H]1C[C@H]1O,1.8503743410110476
O=CC[C@@H]1[C@@H]2N[C@H]1C2=O,-0.8054569959640503
O=C1[C@H]2C[C@H](C2)[C@@H]2N[C@H]12,-0.4734781086444855
CO[C@]12CO[C@H](C1)C2,2.089834451675415
O[C@]12[C@@H]3[C@@H]4O[C@H]1[C@@H]4O[C@@H]32,1.79595148563385
C[C@H]1C[C@]23O[C@H](C2=O)[C@@H]13,-0.2639504373073578
C[C@@]12CCO[C@@H]1C(=O)C2,-0.8816488981246948
C[C@@H]1C=C[C@H](O)C([NH-])O1,-0.1088455468416214
OC[C@]12[C@@H]3OC[C@H]1O[C@@H]32,1.6490100622177124
OC[C@]12CN[C@H]1CO2,1.551048994064331
Cc1ncn(C)n1,0.4353821873664856
C#C[C@](C)(C=O)C(C)C,-0.8544374704360962
C#C[C@H]1CC[C@H](OC)C1,1.6544523239135742
C#Cc1cocc1C#N,-1.0421960353851318
CCOc1cnoc1,-0.2095276713371276
C[C@H]1C[C@H]1[N@H+]1CC1(C)C,2.340179204940796
O[C@H]1CC[C@H]1[C@H]1CCO1,1.8830279111862185
C[C@H]1C[C@@]23CC[C@@]12CO3,1.57826030254364
C1=C\CCOCOCC/1,0.6231407523155212
C#C[C@@H](CCO)OC=O,-0.1387780755758285
C[C@@H](CO)OC1COC1,1.6707791090011597
C[C@@H](N)[C@@H](C#N)[NH+](C)C,0.7265439629554749
O=CCOc1ncco1,-1.1292724609375
C1C[C@@H]2[C@H]3CCO[C@@]23C1,2.4490249156951904
CC#C[C@H]1[C@H]2CO[C@@H]12,1.4748570919036863
CCC1=CC(=O)CNC1,-1.2490025758743286
[NH-]C1CCC(=O)O1,-0.3891228139400482
C[C@]12OC[C@]34C[C@H]([C@H]31)[C@@H]42,2.261266231536865
CC[C@H]1[C@@H]2C=C[C@@]1(C)C2,0.5442277193069458
CC#CC(N)(C#N)C#N,-0.8544374704360962
O=C1C[C@@H]2C[C@@H]3[C@H](C1)[N@H+]23,-0.4734781086444855
C[C@]12C[C@](CO)(C1)C2=O,0.2367390543222427
Nc1occ(C=O)c1N,-1.1891374588012695
Nc1[nH]c(C=O)nc1O,-1.3687326908111572
C#C[C@@]12C=CC[C@]1(C)N2,-0.0462593547999858
Cc1ncnc(O)c1F,-0.8544374704360962
C1[N@H+]2[C@@H]3[C@H]2[C@H]2[N@@H+]4C[C@]12[C@H]34,1.9592196941375728
C1=C[C@H]2[C@H]3[C@@H]1[C@@H]2C31CC1,0.2258545011281967
C#CC(C#C)CCCC,0.9605619311332704
CCO[C@@H](C)[C@@H](C)O,2.057180643081665
C1[C@H]2O[C@]34C[C@H](C3)[C@@H]1[C@@H]24,1.2925407886505127
C#C[C@H]1O[C@H]1CC#N,-0.0571439079940319
O[C@@]12C=C[C@@H](CC1)OC2,0.2095276713371276
C[C@@H](O)c1cocn1,-0.1061244010925293
O=C1CN[C@H]2[C@H]3CN1[C@H]32,0.0353748016059398
C#C[C@@]12C[C@@H]1CN2C=O,0.1904797106981277
NC(=O)[C@H]1CC[C@H]1O,0.4489878714084625
C[C@@H](C=O)C1CCCC1,-0.4517090022563934
CC1(C)[NH2+][CH+]O[C@H]1C=O,-0.9442350268363952
C#CC1=CCC2(CC2)C1,-0.3782382607460022
NC(=O)C[C@H]1CCC1=O,-1.0639652013778689
O[C@]12CC[C@H]1[C@H]1C[C@H]12,2.149699687957764
C[N@@H+]1[C@@H]2[C@H]1[C@H]1C[C@@H]2C1=O,0.1469414830207824
CC(=O)[C@@H](C)OCC=O,-1.0041000843048096
C1[C@H]2[C@H]3C[C@]4(CN4)[C@H]3[N@@H+]12,1.7224806547164917
C/C(=N\O)[C@@H](O)CO,-0.1632683128118515
CN(C=O)CCC(N)=O,0.5224586129188538
C#C[C@H]1CCC(=O)NC1,0.6911692023277283
CNc1nccc[cH+]n1,-2.3809962272644043
CO[C@H]1CCC(NO)C1,0.2530658841133117
C[C@@]1(O)C[C@H]2O[C@]21C=O,-1.0313115119934082
C1[C@@H]2[C@H]1[N@@H+]1C[C@@H]1[C@@H]1C[N@H+]21,2.087113380432129
O=C1CCC[C@H](O)C1=O,-2.1633050441741943
CC[NH2+]C1ON[CH+](C)O1,-0.1142878159880638
CC1(C)C[C@H]2[C@H]3O[C@H]3[C@H]21,1.945614218711853
CC[C@H](C=O)OCC#N,-1.1319936513900757
C[C@]1(O)[C@H](C#N)[C@@]1(C)O,0.8462740778923035
O=C1[C@@H]2O[C@H]3[C@@H]2[C@@]13O,-0.269392728805542
CNC(=O)CC(=O)C=O,-3.036790609359741
C[C@]12C[C@@H]3C[C@@]1(C)[N@@H+]3C2,2.253102779388428
C[C@@H]1OCCCO[C@@H]1C,2.206843376159668
C[C@H]1CO[C@]23C[N@H+](C2)[C@@H]13,1.526558756828308
C[C@H]1[C@@H](C#N)N1C(N)=O,-0.1034032702445983
C[C@H]1C[C@@H](O)C=CC1=O,-1.414992094039917
O[C@@H]1[C@@H]2[C@H]3C[N@@H+]2[C@@H]13,1.668057918548584
CCC#C[C@H]1CN1C=O,-0.0353748016059398
N#C[C@@H]1[C@@H]2C[C@H](O)[C@]12O,0.4843626618385315
C#CCc1nc(N)co1,0.1986431181430816
C[N@H+]1CC12COC2,1.869422197341919
C[C@@]1(C[C@H]2CO2)CO1,2.149699687957764
O=C[C@]12CN1C=CC2=O,-1.8830279111862185
C1OC12[C@@H]1N[C@H]3[C@@H]1N[C@H]32,1.6789425611495972
CO[C@H]1O[C@@H](C)C=C1C,0.4761992394924164
CCC#CC(=O)CC,-1.1483204364776611
C[C@@]1(O)C[C@H]1C(F)(F)F,1.899354696273804
C1[NH2+][C@@H]2[N@@H+]3[C@H]1[C@@H]3[C@]21CN1,-1.5211164951324463
N[C@@]12C(=O)O[C@@H]1[C@@H]1N[C@@H]12,0.1605471819639206
N#CC1(N)CC=CC1,0.2340179234743118
ON[C@@H]1[C@H]2C[C@H]2C12CC2,0.3755171298980713
CC1=C[C@@H]2C[C@H]1O[CH+][NH2+]2,0.0517016351222991
C[C@H]1O[C@H]1[C@H]1CO1,2.1170458793640137
N#C[C@]12C[C@H]([C@@H]1O)[C@@H]2O,0.6367464065551758
C[N@@H+]1[C@H]2C[C@]1([C@H]1CO1)C2,2.1279304027557373
O=C1[C@@H]2C[C@@H](O)C[C@H]1O2,-0.8408318161964417
CCC#CC[C@H]1CN1,1.447645664215088
CC(=O)[C@H]1N[C@H]1CC#N,-1.0231480598449707
[NH-][CH+]O[C@H]1C[C@H](C=O)C1,-0.8000147342681885
CCCC(C=O)CCC,-0.4870837926864624
C[C@H]1C[N@@H+]2[C@H]([C@H]1O)[C@@H]2C,1.5129530429840088
C[C@]12OC(=O)[C@H]1[C@H]1C[C@H]12,0.2040853947401046
CN1C(=O)[C@@H]2[C@@H]3O[C@@H]3[C@@H]21,0.6367464065551758
C[C@@H]1[C@H](C)[C@@H]2N[C@H]1C2=O,-0.0136056933552026
CC[C@@]1(C)[C@H]2CC[C@]21C,2.3211312294006348
C#C[C@]12C[C@H]3N[C@H]3[C@H]1O2,0.6449098587036133
CCC1(CC)OC[C@H]1C,1.978267788887024
CC#Cc1nnon1,-2.103440046310425
C#C[C@@H](C)O[C@H]1C[C@H]1O,0.606813907623291
C[C@@]12C[C@@H](CO1)C2=O,-0.4598723948001861
C[C@H]1C[C@@H]2CC[C@@H](O2)O1,2.157862901687622
C1CO[C@H]2OCC[C@@H]2C1,2.386438608169556
C[C@H]1C[C@H]2[C@H]3OC[C@H]3[C@H]21,1.8911912441253664
Cc1nn[nH]c1C,0.1469414830207824
CC[C@H]1C[C@H](C(N)=O)O1,0.859879732131958
C[C@@H]1C[C@]2(O1)[C@H](C)[C@@H]2C,2.122488021850586
C[C@@]12CC=CC(=O)[C@@H]1C2,-1.153762698173523
C#CC1=C[C@H]2N[C@H]2C1,-0.631304144859314
C[C@]1(O)[C@@H]2O[C@@H]2[C@@H]2N[C@@H]21,1.752413272857666
N#CCC(=O)C[C@H]1CO1,-1.0911766290664673
C[C@H]1C[C@H]2C[C@@H]3[C@H]2[C@@]31O,1.945614218711853
CC(=O)[C@@]1([C@H]2CN2)CO1,-0.7972936034202576
Nc1cc2n(c1)CCN2,1.7932302951812744
C[C@]12CC(=O)O[C@H]1CO2,0.2204122245311737
O=CCC[C@H]1O[C@H]1C=O,-1.3741750717163086
CC(C)C[N@H+]1C[C@H]1C#N,0.3564691543579101
C#C[C@]12[C@H]3[C@@H]4[N@H+]3[C@H]1[C@@]42O,0.5986504554748535
O=C1C[C@@H]2C[C@@H]2[C@@H]1CO,-0.8408318161964417
CC(=O)N1C[C@H]2C[C@@H]1C2,1.172810673713684
CC[C@@H]1[C@H](C=O)[C@@H]1C=O,-1.1374359130859375
CC(C)NC(=O)[C@H]1CO1,0.492526113986969
CC1(CC(N)=O)CCC1,0.8381106853485107
O=C1C[C@H](C2(O)CC2)N1,0.9115814566612244
C#C[C@H](C)[C@H]1[C@@H](C)[C@H]1O,1.3279155492782593
C#C[C@]1(O)C=CNC1=O,-0.8245050311088562
N#C[C@H]1C[C@@]12C[C@H]1C[C@H]12,0.8870911598205566
C[C@H]1CC[C@H]2OC[C@@]12O,1.8149993419647217
N#C[C@]12C[C@H]3N[C@H]3[C@H]1O2,0.0380959399044513
CCC(=O)[C@@]1(C)C[C@H]1O,-0.5360643267631531
C[C@H]1C[C@H]2O[C@H]3[C@@H]1[C@@]23C,2.375554084777832
C1=C2COC[C@@H]2COC1,0.3102098107337951
O=CO[C@@H]1C[C@@H]1O,0.0054422770626842
C1O[C@H]2[C@H]3O[C@@]12[C@H]1N[C@@H]31,1.6435678005218506
O[C@H]1C[C@H]2C[C@H]3[C@@H]1[C@@H]23,2.092555522918701
C#C[C@]1(C)C=CNC1=O,-0.2938829660415649
CC[C@H]1CN1C(C)=O,0.3646325469017029
C[C@H]1O[C@H]2[C@H]3C[C@H]3[C@@]12O,1.665336847305298
