smiles,c_v
C1=C2[C@@H](CC1)[C@H]1N[C@@H]21,25.316999435424805
C[C@H]1[C@H]2[CH-]C=C(NO)[C@@H]12,31.714000701904297
C[C@@H]1C(=O)N(C)[C@@H]1CO,36.00199890136719
CC[C@@H](C)c1ccc[nH]1,36.00699996948242
C[C@H]1C=C[C@H]2OC(=O)[C@@H]12,28.74799919128418
C#C[C@H]1O[C@@]12C[C@H]1N[C@H]12,30.28400039672852
CC(C)[C@@H](O)C(F)(F)F,35.87900161743164
C[C@@H](O)C[C@H]1CC(=O)O1,34.27000045776367
COc1cnc(C=O)o1,28.121999740600582
C[C@H]1C[C@H]2CC[C@]21C#N,32.750999450683594
C[C@H]1C[C@H]2C[C@@]2(O)C1=O,33.13600158691406
C/N=C(\C#N)NCCO,35.71699905395508
C[C@H]1[C@H]2C[C@H]2O[C@H]1C=O,31.628999710083008
CC[C@H](C=O)OC(C)=O,35.8849983215332
C[C@H]1C[C@H]2OC[C@@H]1CO2,30.80299949645996
CO[C@]12C[C@H]1[C@H]1O[C@H]12,27.38800048828125
O=CC(=O)CC(F)(F)F,29.124000549316406
N#C[C@@]1(O)[C@@H]2COC[C@@H]21,29.819000244140625
C[C@@]1(C(N)=O)CC([NH-])O1,33.49700164794922
O=C1O[C@H]2CCC[C@H]2O1,26.881000518798828
C[C@H]1C(=O)[C@@H]2C[N@H+]1[C@H]2C,32.499000549316406
CCC[N@H+]1C[C@H]1C=O,31.875999450683597
CC1(C)OC[C@H]1NC=O,35.48600006103516
CC(C)C(=O)NC(N)=O,36.97999954223633
CO[C@@H](C=O)[C@@H](C)CO,38.63600158691406
CCCC1=C([NH-])OC[CH-]1,33.28499984741211
C[N@@H+]1[C@@H]2C(=O)NC=C[C@@H]21,29.774999618530277
C[NH+](C)Cc1conn1,31.667999267578125
CCCCCCCCO,42.71900177001953
O=CCOC1CC=CC1,32.138999938964844
O=CNc1[nH]cnc1O,28.722999572753903
C#C[C@H](O)c1ncno1,28.36000061035156
CO[CH+][NH2+][C@H]1C[C@H]1C#N,32.66400146484375
COC[C@H]1C[C@@H](C)[C@H]1C,39.36600112915039
C[N@H+]1C[C@]23COC[C@]12C3,30.927000045776367
CC[C@@H]1C(=O)[C@]2(C)N[C@H]12,34.73699951171875
CCO[C@H]1[C@@H](C)[C@H]1C#N,35.77199935913086
C[C@@]1(O)C[C@H]2[C@@H](O)[C@]21O,36.185001373291016
CC[C@]12C[C@@H]3[N@H+]1[C@]3(C)C2,34.48400115966797
Cc1nc(C)n(C=O)n1,30.50200080871582
O=C1[C@H]2C[C@@H]3C[C@@]2(O)[C@H]13,28.64699935913086
Nc1n[nH]c([C@H]2CO2)n1,28.61599922180176
N#CC(=O)[C@@H]1C=CCN1,29.275999069213867
CC1=C[C@@H](C=O)C(=O)N1,31.257999420166016
CC[n+]1nnoc1NC,31.839000701904297
O=CCO[C@H]1CNC1=O,31.020999908447266
Cc1nnoc1CCO,32.207000732421875
CCC(=O)C[C@H](C)CC,41.70899963378906
COC[C@]12CC[C@H]1N2,29.915000915527344
C#C[C@H]1C[C@H]1[C@H]1CCO1,32.84000015258789
CC(=O)[C@@](C)(O)CCO,39.56600189208984
CC/N=C/N(C=N)C=O,33.88600158691406
O=C1COCC[C@H]2N[C@@H]12,29.86000061035156
N#C[C@@H]1OCC(=O)[C@H]1O,29.21199989318848
CCN(C)C(=O)NC,35.141998291015625
CC[C@@]1(OC)C[C@]1(C)O,40.48899841308594
N#CCOCC[NH+]1CC1,33.3650016784668
C[C@H]1CC(=O)[C@]2(CN2)C1,32.814998626708984
C[C@H]1C[C@H]2C[C@@H](C1)C2,29.84600067138672
C[C@H]1C[C@]23C[N@@H+]4[C@H]2[C@H]1[C@@H]43,29.160999298095703
N#CCCC(=O)NC=N,32.45500183105469
C[C@@H](O)C[N@H+]1CC1(C)C,40.66899871826172
Cn1ncc(=O)cn1,24.36100006103516
C[C@@]12CCC(=O)[C@@H]1OC2,31.30500030517578
CC(=N)NC=O,21.827999114990234
C[C@]1(C#N)C[C@@]2(CN2)C1,33.29800033569336
CC[C@H]1C[C@@H](O)C1,29.58300018310547
O[C@@]12CO[C@]1([C@H]1CN1)C2,31.61400032043457
CC/C(C[C@H]1CO1)=N\O,35.9010009765625
O=CCNC1C23CC12O3,30.881000518798828
CNC(=O)OCC(C)=O,35.375
O[C@@H]1[C@H](O)[C@@H]1C1(O)CC1,35.29899978637695
[NH-][CH+]OCCC1COC1,33.23899841308594
O=C[C@H]1C[C@@]12COC2=O,28.66900062561035
C#CC[C@@H]1[C@H](O)[C@@H]1O,30.913000106811523
N#CC(=O)CNC=O,26.81599998474121
CC1=C(CO)[C@@H](C)CC1,37.78300094604492
C[C@H]1CC[C@H](NC=O)C1,35.01300048828125
O=C[C@]12O[C@H]1C[C@H]1O[C@H]12,27.13800048828125
CCn1nc(N)nc1O,32.553001403808594
C[C@]12N[C@H]1[C@@]1(C#N)C[C@H]12,30.875
COc1n[nH]cc1O,27.83099937438965
O=[N+]([O-])c1ncon1,19.67200088500977
C#CC[C@@H]1O[C@@H]1[C@@H](C)O,36.87200164794922
CNc1oncc1C=O,29.976999282836918
C[C@]12CC[C@H]1COC2,29.1879997253418
C[C@H]1CCCCC1=O,30.52400016784668
CCC(=O)CO,25.27899932861328
O[C@H]1C=C[C@H]2CCC[C@@H]12,31.41699981689453
CC[NH2+]C1CCC(=O)O1,31.72100067138672
Nc1cncc(CO)c1,31.457000732421875
Nc1c[nH]c(N)c1C=O,33.06999969482422
O=C1CO[C@H]2[C@H]3C[C@@]12N3,26.691999435424805
C1=CC2(CC=CC2)OC1,29.905000686645508
N#C[C@@H]1[C@@H]2CC[C@H]1O2,24.333999633789062
COCC1(C)CCC1,34.21500015258789
CCC[C@H]1N[C@H]1[C@H]1CO1,35.74300003051758
O=C1O[C@H]2CC[C@@H]1C2,23.80500030517578
[NH-][C@@H]1OCOCC[C@@H]1O,31.23500061035156
ON[C@H]1[C@@H]2C[C@@H]2[C@@H]2C[C@@H]21,30.22100067138672
C[C@H]1C(=O)[C@H]2CC[C@]21C,34.76599884033203
C[C@H]1CC[C@@H](CC=O)C1,35.874000549316406
Nc1cnc(C=O)[nH]1,25.86000061035156
C[C@@H](O)CCC(C)(C)O,43.98899841308594
Cc1n[nH]c(CO)c1O,33.81800079345703
CC1(C)OC([NH-])NC1[NH-],33.70600128173828
N#C[C@@H]1[C@H](C#N)[C@@H]2N[C@H]12,27.742000579833984
OCC1(C[C@@H]2CO2)CC1,34.78300094604492
C1CCC2(COC2)OC1,31.40699958801269
O=C[C@H]1[C@H]2[C@H]3[NH2+][CH+][N@@H+]1[C@H]32,25.718000411987305
C[C@H]1NC(=O)[C@H]2C[C@]21O,32.76499938964844
N#C[C@H]1OC12CC=CC2,29.072999954223636
CC(=O)N1CCC(=O)C1,32.12300109863281
CC#CC[C@H]1C[C@H]1CO,37.73699951171875
C[C@]12C[C@H]1NC(C#N)[NH2+]2,30.527999877929688
Oc1cc[nH]c1C1CC1,32.66999816894531
C1=Cc2[nH]ncc2NC1,27.000999450683597
C[C@@]12C[C@@H](O)[C@H]3[C@@H]1C[N@H+]32,31.65399932861328
CC[C@]1(O)[C@H](OC)[C@@H]1C,40.435001373291016
N#C[C@]12CC[C@@H]3C14OC342,27.04199981689453
C[C@]12C[C@H](C=C1C#N)O2,29.364999771118164
CC#CC(=O)CCC#N,33.72999954223633
[CH+]1[NH2+][C@]23C[C@H]2CO[C@@H]3O1,25.84499931335449
CC1(C)[NH2+][CH+]N[C@H]1C#N,33.066001892089844
CC1(C)C[N@H+]1C[C@H]1CN1,37.28200149536133
CNc1[nH]c(C)cc1O,36.04600143432617
C[C@H]1[N@@H+]2[C@H]3[C@@H]4CC[C@@]31[C@@H]42,29.347000122070312
C[C@H]1OCO[C@H]1CO,29.732999801635746
C[C@H](C#N)CC#N,25.549999237060547
CNC(=O)NCCO,33.547000885009766
C#C[C@]1(O)COC12CC2,33.73500061035156
C[C@H]1C2(CC2)[C@H]2N[C@]21C,35.71900177001953
CCC1=C(C#N)CCC1,33.61000061035156
CCCCN(C=O)C=O,35.78300094604492
C[C@@H]1[C@@H]2NC[C@H]1O[C@H]2[NH-],29.93000030517578
C[C@@]12[C@H]3CC[C@]1(O)C[N@H+]32,32.73199844360352
CC(=O)[C@@H](O)[C@@H](O)C=O,34.58300018310547
C[C@H]1[C@H]2C[C@H]3[N@@H+]1C[C@@]23O,31.298999786376957
N#CC(N)(C#N)CN,30.792999267578125
CC[C@H]1C[C@H]2C=C[C@@H]1C2,32.827999114990234
CC[C@]12O[C@H]1CNC2=O,31.562000274658203
COC[C@H]1CCOC=N1,32.44900131225586
O=CC[C@H]1C=CCC1=O,30.643999099731445
C#C[C@@H]1[C@H](C#C)[C@@H]2N[C@H]12,31.98600006103516
CCn1ncncc1=O,28.808000564575195
Cc1nc[nH]c(=O)c1N,30.75200080871582
C#CC(C=O)(C=O)NC,35.275001525878906
C1=C[C@@]2(CN2)C[N@H+]2C[C@@H]12,29.826000213623047
CC#CCC1COC1,30.597000122070312
O[C@]12CC[N@@H+]3[C@H](C1)[C@@H]3C2,30.167999267578125
N#C[C@@H]1[C@@H]2C[C@@H]2N1C=O,28.43099975585937
O=C1CO[C@H]2[C@H]3C[N@H+]3[C@@H]12,26.90399932861328
C#C[C@@]1(C)[NH2+][CH+]O[C@@H]1C,33.902000427246094
O=CNCC[C@H](O)CO,37.5
N#C[C@@H]1O[C@@H]2CC[C@]12O,30.32999992370605
N#C[C@@H](O)CCOC=O,32.94300079345703
O=CC[NH2+][CH+]OC=O,27.31100082397461
C[C@]12[C@@H]3C[C@@H]4C[C@H]1[C@H]2[N@@H+]43,28.871000289916992
COC([NH-])[C@H](CO)OC,36.499000549316406
CCC(CC)[C@@H](C)C#N,40.45600128173828
C#Cc1concc1=O,27.12800025939941
C[C@H]1N=CN[C@@H]([NH-])[C@H]1O,32.48400115966797
C[C@H]1CC[C@H]1C#CC=O,33.915000915527344
Cc1nc2[nH+]ccn2[nH]1,27.194000244140625
[CH-]1[C@@H]2O[C@@H]2[C@H]2[C@H]3[C@@H]1C[N@@H+]23,25.799999237060547
C1CC2(C1)OC[C@]21CO1,30.91900062561035
C#C[C@](C)(CC)[NH+]1CC1,39.13100051879883
CC#C[C@H]1[NH2+][CH+]NC1=O,30.256999969482425
C[C@@H](NC=O)[C@H]1C[N@H+]1C,36.61600112915039
N#Cc1cncc(N)n1,27.395000457763672
C#C[C@H]1C=C(C)[C@H](O)C1,35.220001220703125
COCC(C)(C)CO,37.83300018310547
CC(C)(CO)C(=O)CO,40.23199844360352
C[N@H+]1C[C@H]1[C@H]1NCC1=O,32.61199951171875
O=CNCCC1CCC1,35.077999114990234
OCC1(CO)[C@H]2C[N@@H+]1C2,32.33700180053711
C[C@H]1[C@H]2C[C@H](O2)[C@@]12CN2,31.04199981689453
CC(C)(C)c1c[nH]cn1,35.6870002746582
O=C[C@@H]1C[C@@]1(O)C1CC1,34.22800064086914
[NH-]C1NN[C@@H]2[C@@H](O)C[N@H+]12,28.95400047302246
N[C@@H]1C=[NH+]c2nncn21,27.37700080871582
O=CC1=CNC[C@@]12CO2,29.718000411987305
O[C@H]1[C@H]2C[C@@H]1[C@H]1O[C@H]1C2,29.676000595092773
CC(=O)[C@H]1C[C@H]2C[N@H+]21,28.423999786376957
C[C@H]1N=COC[C@H]1O,28.895000457763672
Oc1nc2c([nH]1)COC2,27.520999908447266
COCC=O,19.18600082397461
C#CC1(C#N)CC=CC1,31.270999908447266
O[C@H]1CC2=C[C@H]3C[N@H+]3[C@H]21,29.53400039672852
CC(=O)C1=CNCCC1,33.73500061035156
O[C@H]1[C@H]2CO[C@@]13CO[C@@H]23,28.52899932861328
C[C@H]1C[C@H]2[C@H]3C[C@H]3[C@H]2O1,31.143999099731445
C[C@@]12C[C@]1(C)[C@H](C#N)O2,33.40800094604492
N#C[C@@]12C[C@]1(O)C[C@@H]2O,32.14799880981445
Nc1cocc1CC=O,31.26499938964844
CNC(=N)C1OCCO1,32.58700180053711
CO[C@H]1[C@H]2OC(=O)[C@]21C,31.798999786376957
C[C@H]1C[C@@H](CO)CO1,31.70199966430664
CC1(C)OCC1NO,31.89299964904785
C#C[C@@H]1C[C@]1(CO)OC,36.76300048828125
CCCC[C@H]1[C@@H](C)[C@H]1O,40.775001525878906
[NH-]C1CC[C@H](CCO)O1,33.625999450683594
C[C@H]1[C@H]2C[C@@H]1[C@@]1(C)C[N@@H+]21,33.275001525878906
C#C[C@H](O)[C@H]1C[C@H](C)O1,35.78400039672852
Cc1coc2c1OCC2,29.062000274658203
[NH-][C@H]1C=COC=NC1=O,26.13400077819824
C#C[C@H]1[C@@H]2[C@H]3[C@H](O)[C@@H]2[C@@H]13,30.38999938964844
CC1=CC[C@H](C)[C@]12CO2,34.55400085449219
COCCC(=O)[C@@H](C)O,38.10599899291992
C[C@]12OC[C@H](C1=O)[C@H]2O,31.448999404907227
[NH-][CH+]O[C@H]1[C@@H](O)[C@H]2N[C@H]21,30.52899932861328
C[C@H]1CC(=O)[C@H]2C[C@H]2O1,31.725000381469727
C[C@@H](O)[C@@H]1O[C@@H]1[C@@H](C)O,38.22600173950195
C#C[C@@H]1C[C@@]12CC[C@@H]2C,35.98600006103516
O=C1CC[C@H](O)CNC1,33.87200164794922
COC[C@@]1(O)COC1[NH-],33.321998596191406
CC[C@@]1(C)C[C@]1(N)C#N,38.73199844360352
O[C@@H]1C=CC[C@@H]2N[C@@H]2C1,32.20500183105469
N=CN1C=NCC1[NH-],25.017000198364254
Oc1c[nH]c2nc[nH]c12,28.214000701904297
C#Cc1c[nH]cc1CO,32.65399932861328
[NH-]c1c(N)c[nH+]nc1N,32.060001373291016
O=CC[C@H]1CC(=O)CN1,31.65999984741211
CC[C@]12CCC[C@H]1CO2,34.194000244140625
C[C@@H]1Cc2nccn2C1,29.41399955749512
O=C1O[C@@H]2[C@@H]3N[C@@H]3[C@@H]2O1,24.24799919128418
C[C@@H]1CC[C@@H]2[C@H](C)[C@]12C,38.1609992980957
CC[C@]1(C)[C@H](C)[C@@H]1C,38.31700134277344
CC#CCOCC(C)C,40.55899810791016
C1C[C@@H]2O[C@H]3CO[C@@H]2[C@@H]13,26.68400001525879
C[C@@]1(O)[C@H]2[C@H]3N[C@H]3[C@]21O,34.064998626708984
CC[C@H]1N[C@@]12COC2=O,31.68199920654297
O=C[C@@]12O[C@@H]1[C@H](O)[C@@H]2O,30.29599952697754
O[C@H]1[C@H]2C[C@H](C2)[C@]12CC2,31.98500061035156
CCC(=O)O[C@@H](C)C#N,35.112998962402344
C[C@@]1(O)COCC12CC2,35.185001373291016
CCc1[nH]c(=O)oc1O,32.4739990234375
C#Cc1nn(C)nc1O,30.26000022888184
C1=C[C@H]2O[C@@H]3C[C@H]2[C@H]13,22.7189998626709
c1ncc(C[C@H]2CO2)o1,27.64699935913086
C#C[C@H]1[C@@H](O)C([NH-])[N@H+]1C,34.39699935913086
CO[C@@H]([C@@H](C)O)[C@H]1CN1,38.03499984741211
C#C[C@@H]1C[N@@H+]2C[C@]12CO,33.34000015258789
O=CC1([NH+]2CC2)CCC1,33.04499816894531
C[C@@]12C[C@@H](O)[C@@H](O1)[C@H]2O,32.948001861572266
C#C[C@]12C[C@H]1C[C@H]2C#N,30.93899917602539
C[NH2+]C1O[C@H]2[C@H]3N[C@@H]1[C@H]32,28.13999938964844
C[C@H]1C[C@@](C)(C=O)[C@H]1C,38.5359992980957
C[C@@]12C[C@H]3O[C@@H]1C[C@H]3O2,28.113000869750977
C[C@H]1[C@@H](O)[C@H]1[C@@H](N)C#N,36.22299957275391
N#CCC[C@@H]1OC[C@@H]1O,32.928001403808594
C#C[C@@H]1[C@H](O)C[C@@H]1C,32.23099899291992
C[C@@]1(O)CCC1=O,27.35300064086914
C/C1=C/C/C=C\COC1,33.73400115966797
O[C@H]1C[C@H]2[C@H]3CC[C@@]12O3,30.631000518798828
C[C@@]12C[C@@]3(O)C=C[C@@H]1[C@@H]23,32.21200180053711
CO[C@]12C[N@@H+](C)[C@H]1[C@H]2O,35.268001556396484
CC1=C(C)[C@@H](C)COC1,37.2140007019043
O=C1CCc2[nH]ccc21,27.340999603271484
C[C@@H](O)[C@H]1CCOC1=O,32.63399887084961
CC1(C#CC#N)CC1,29.340999603271484
O=C1O[C@@H]2[C@H](CO)[C@]12O,30.8439998626709
C1[C@H]2[C@H]3[C@@H]1O[C@@H]2C31CC1,28.13500022888184
C[C@@H]1C=CC(=O)CNC1,33.21200180053711
c1nnn2c1N1C[C@H]1C2,24.202999114990234
C[NH2+]C1C=C(N)CO1,29.17300033569336
C1[C@H]2CC3(COC3)[N@@H+]12,26.03300094604492
C[C@H]1C[C@@](C)(CCO)C1,40.31600189208984
C#C[C@]1(C#N)N[C@@H]1C=O,30.642000198364254
CC(C)(C)CCC(N)=O,42.375
CC[C@H]1C[C@H]1[C@H]1C[N@H+]1C,37.94100189208984
C[C@@]1(O)C[C@H]1OCC=O,36.28099822998047
O=CC(=O)N1CCC1,26.90999984741211
Cc1cn2c(n1)[C@@H](C)C2,31.67099952697754
Cc1cnc(N)c(=O)[nH]1,31.26799964904785
OCC[NH2+]C1CN=CN1,31.85700035095215
C[C@@H](O)[C@H]1C[C@@]2(C)O[C@@H]12,36.387001037597656
C1C[C@@]23[C@@H]4[C@H]5[C@@H]4[C@@H]2[C@H]5[N@@H+]13,26.072999954223636
C[N@@H+]1C[C@@]2(O)[C@@H]3N[C@H]2[C@@H]31,30.42300033569336
C1C[C@@]23NC[C@@H]2O[C@H]3[NH2+]1,27.38400077819824
COC[C@H]1C[C@]1(C)CO,39.46599960327149
NC(=O)[C@@H](O)C#CCO,35.20600128173828
O=C[C@@]1(O)C(=O)[C@@H]2N[C@@H]21,29.167999267578125
C[NH2+]C1O[C@H]2C[C@@]12C#N,29.701000213623047
N#C[C@H](N)[C@@H](O)[C@H]1CN1,34.678001403808594
C[C@H]1C[C@H]2CO[C@H]2C1=O,30.6299991607666
C[C@H]1[C@@H](O)[C@]23C[C@H](C2)[C@@H]13,33.06399917602539
CCC[C@]1(C)[C@H](C)[C@@H]1C,43.24399948120117
CNC1=NNNN=N1,24.0310001373291
O=C1[C@]2(CC2)O[C@@]12CC2,30.91399955749512
Cn1cc([C@H]2CN2)nn1,29.194000244140625
[NH-]C1OC[C@H]2C=CC[N@@H+]12,27.257999420166016
CC(C)C(=O)[C@@H](C)C#N,37.573001861572266
CC[N@H+]1C[C@H]1CC(C)=O,37.63100051879883
O=C[C@H]1O[C@@]2(C=O)C[C@@H]12,29.000999450683597
C#C[C@@](C)(O)C(=O)C#N,34.39500045776367
C[C@@]1(O)C[C@]1(O)C#N,31.584999084472656
CCCCOCCCO,41.07699966430664
CC1=C[C@@H](N)C(=O)OC1,32.60200119018555
CO[C@@H](C#N)[C@H]1CN1,29.20499992370605
C[C@@H](O)c1ncc[nH]1,28.239999771118164
C[C@H]1C[C@]12C(=O)[C@@H]1N[C@@H]12,31.46999931335449
CC12CO[C@@]13CC[C@@H]2C3,31.584999084472656
N#CCc1noc(=O)o1,25.268999099731445
C[NH+]1CC(C#N)(C#N)C1,31.275999069213867
Cc1cc(C)c([NH-])[nH+]n1,32.58300018310547
O=C1C=C[C@H]2C=C[C@@H]1C2,27.16699981689453
C[C@H]1CC(=O)[C@H]2O[C@]21C,33.11399841308594
O[C@H]1[C@H]2CCOC[C@]21O,32.380001068115234
CC[C@@](C)(C=O)[C@H]1CO1,37.09600067138672
C[C@@]12C[C@]1(C)[C@@H]1C[C@@]12C,37.52799987792969
CCn1cn[nH]c1=O,26.840999603271484
C[C@H]1C[C@]1(CO)CCO,39.92599868774414
C[C@]12C[C@H]3[C@@H]4[C@H]3[C@H]1[C@@H]42,26.202999114990234
O=C1C[N@@H+]2[C@@H]3[C@H]1C(=O)[C@@H]32,25.53199958801269
O=C1[C@@H]2C[C@@H]3C[C@H]1[C@@H]3O2,25.819000244140625
C[C@]12C[C@H]1CCC(=O)O2,31.73500061035156
O=C1NC[C@H]([C@H]2CO2)O1,28.152000427246094
C#C[C@]12[C@@H]3OC[C@H]1O[C@@H]32,27.57200050354004
C[C@]1(O)[C@@H]2C(=O)C[C@@H]21,29.31999969482422
CNC1(C=O)COC1,29.687000274658203
C[C@H]1C(=O)N[C@]1(C)C=O,34.44900131225586
C#C[C@@H]1O[C@@H]1C(C)=O,29.277999877929688
CC1(C)CCC=C[C@H]1O,37.38800048828125
Cn1cc(N)c(C#N)c1,32.00600051879883
N#Cc1cnnoc1=O,24.893999099731445
C#CCO[C@H]1C[C@H](C)C1,36.375
C#CC[C@@H](C#N)COC,35.67599868774414
C[C@H]1C[C@H]2C[C@H]2OC=N1,31.94099998474121
C[C@@]1(C=O)N[C@H]2C[C@]21O,33.86100006103516
CCOCCC#CCO,38.49300003051758
CC[C@]1(O)C[C@@H](C=O)C1,36.70100021362305
c1n[nH]nc1CC1CC1,29.39900016784668
C1=C[C@]23C[N@H+]2[CH+][NH2+][C@@H]3C1,26.655000686645508
C[C@@]12N[C@@H]3[C@@H](O[C@@H]31)[C@H]2O,29.395000457763672
[NH-][C@@H]1O[C@]23C[N@H+](C2)[C@@H]13,23.975000381469727
COCC1=CC[C@H]2N[C@@H]12,32.36800003051758
O=CC1=C[C@@H](C=O)OC1,29.08799934387207
C[N@H+]1C[C@H]1c1ncc[nH]1,30.30699920654297
Cc1c(O)cnnc1O,29.933000564575195
CCCCNC(=O)C=O,36.46500015258789
C[C@H]1CC(=O)[C@H]1CCO,36.4630012512207
C[C@H]1CC[C@H]2C[C@H]2C1=O,32.946998596191406
N#C[C@H]1C23OC12[C@H]3CO,30.045000076293945
C1[C@@H]2[C@H]3O[C@@H]2C[N@@H+]2[C@H]3[C@H]12,24.989999771118164
CCN[C@H]1COC1[NH2+]C,35.60599899291992
CN[C@@H](C#N)[C@@H](C)OC,38.45899963378906
C1=CC2(CC2)COC1,27.66900062561035
C1CC1n1nnnn1,22.46199989318848
C[C@@H]1CO[C@@H]2[C@@H]3C[C@H]1[C@@H]32,29.98699951171875
C[C@H]1NC[C@@H](C(=O)[O-])N1,31.22900009155273
O[C@]12C[N@@H+]3[C@H]1[C@@H]3C21CC1,30.136999130249023
CCC(=O)COC(C)=O,35.952999114990234
C#C[C@]12O[C@@H]3[C@H]1O[C@@H]32,24.018999099731445
O=C1NC=NC[C@H]2N[C@@H]12,27.85099983215332
C[C@@]1(C#N)CCN=CO1,30.90999984741211
C1CC[C@]23C[C@H](C2)[C@@H]3C1,31.106000900268555
CC[C@H]1C[N@H+]1C[C@H]1CN1,36.125
[NH-]C1=C(F)C(F)=CNO1,25.738000869750977
C#C[C@@H]1O[C@@H]1CC(C)=O,34.28300094604492
C#CCC#CCOC,32.22600173950195
NC1=CC(=O)OCC=C1,30.086000442504883
C1=C[C@H]2O[C@@]2(C2CC2)C1,30.46999931335449
C1C[NH+]1CC12CC(C1)C2,32.125
N#CC(=O)C(=O)N1CC1,28.913000106811523
NC1=C2CCN2NC1O,30.02199935913086
OC1([C@H]2[C@H]3CO[C@H]32)CC1,32.35200119018555
CCC[C@@]1(O)C[C@H]2N[C@H]21,36.47600173950195
C#CCC#C[C@@H](C)C#N,34.823001861572266
CC#C[C@H]1OC[C@]1(C)O,36.44400024414063
O=CC#C[C@]1(CO)CO1,32.069000244140625
C1CC([C@H]2CO2)C1,25.14299964904785
CC1=C[C@H]2[C@H]3C[C@@H]1C[C@@H]23,30.275999069213867
CC1C(=O)CCCC1=O,32.55500030517578
CCC1=CC[C@H]2N[C@@H]12,29.23200035095215
CC[C@H]1[C@H]2C[C@@](C)(O)[C@H]21,37.71699905395508
C[C@@H](CO)C(=N)NC=O,35.999000549316406
Cc1ncn2c1C[C@@H]2C,31.524999618530277
C#CC[C@]12C[C@](O)(C1)C2,34.04399871826172
C[NH2+]CC(=O)C(=O)[O-],28.700000762939453
C1C[N@@H+]2C[C@H]3OC[C@@H]2[C@@H]13,27.06399917602539
C#Cc1cncc(F)c1,27.22599983215332
C#CC(=O)C1CCC1,28.972999572753903
OC1C=C2CCN2N1,24.19599914550781
CC(C)(C#N)[C@@]1(C)CO1,37.2509994506836
O=CCC(=O)C[C@H]1CN1,33.016998291015625
O[C@@H]1[C@H]2O[C@H]3[C@@H]1C[C@H]3O2,26.238000869750977
N#C[C@H]1[C@H]2C[C@@H]1C21CC1,29.85300064086914
CCC[C@@H](C=O)C1CC1,37.86600112915039
C[C@@]1(CO)CCNC1=O,34.053001403808594
C#C[C@]12CC[C@@]1(O)CC2,34.52199935913086
C#CCO,15.854999542236328
CC(=O)[C@@H]1C[C@H](C)C1=O,34.62300109863281
CC1=N[C@H]2C[C@H]2C(=O)O1,28.976999282836918
C[C@@]12C[C@@]3(O)C(=O)[C@@H]1[C@@H]23,31.45199966430664
C[C@H]1O[C@H]1[C@@H](O)C1CC1,36.45899963378906
Nc1coc2c1CCN2,29.90800094604492
C[C@H]1C[C@@](C)(O)CO1,33.11800003051758
N#C[C@H]1[C@@H](N)[C@H]1O,25.864999771118164
C[N@@H+]1[C@@H]2C(=O)[C@H]1[C@@H]2CO,32.63600158691406
CNc1nonc1C=O,29.041000366210938
OCC[C@H]1CCCCO1,35.62799835205078
C[C@]12C[N@H+]3[C@@H]4[C@H]3[C@H]1O[C@@H]42,27.00900077819824
COC(=O)C[C@H]1C[N@H+]1C,35.26300048828125
O=CO[C@H]1[C@H]2OC(=O)[C@H]21,26.520999908447266
C#Cc1occc1CO,30.9950008392334
CC1=CC[C@H]2C[C@H]2[C@H]1O,34.029998779296875
COC[C@H]1[C@H]2CC[C@]21C,36.34000015258789
C[C@@]1(C=O)C[N@H+]1CC=O,34.233001708984375
N#CCc1ncncn1,25.25300025939941
C[C@H]1CCCNC(=O)N1,34.185001373291016
C[C@]12C(=O)[C@]3(O)C[N@H+]1[C@@H]32,30.53499984741211
C#C[C@@H]1OCO[C@@H]1CC,33.80400085449219
CC1(C)[C@H]2CCC[C@]21C,38.4739990234375
O[C@]12[C@@H]3NC[C@H]1[C@H]2C[NH2+]3,28.28499984741211
O=c1ccoc(=O)nc1,25.53899955749512
O=CC1([C@@H]2CN2)CC1,28.927000045776367
N#CC[C@@H]1CCC([NH-])O1,30.232999801635746
N#CC[C@@H]1OCOC1[NH-],28.54400062561035
C[C@@]12[C@@H]3[C@@H](O[C@@H]31)[C@@]21CN1,30.04800033569336
C[NH2+]C1OCC[C@@]12CO2,31.197999954223636
C[C@@H]1[C@@H]2O[C@H]1C=C[C@@H]2C,32.9119987487793
Nc1n[nH]cc1CCO,33.41999816894531
C[C@H]1C[C@@H](C#N)C(=O)N1,31.152999877929688
COC([NH-])[C@H](C#N)CN,35.19599914550781
CC[C@@]12CC[C@]1(C#N)C2,33.75899887084961
NC(=O)NCC1CC1,31.691999435424805
C[C@]12C[C@H]1[C@]1(CN1)C2=O,31.78400039672852
N#C[C@@H](O)C=O,19.86100006103516
C[C@]12CC[C@H](O)[C@H](C1)C2,34.96099853515625
COCCC1=CCOC1,34.132999420166016
C[C@@H]([NH+]1CC1)C1(O)CC1,36.84400177001953
C#C[C@H](CC)[C@@H](C)C=O,39.130001068115234
CCCc1cc[nH]n1,29.107999801635746
CO[C@@H]1[C@@H]2N[C@@H]2[C@@H]1OC,33.698001861572266
C[C@H]1[C@@H](O)C[C@H]1C1CC1,36.87300109863281
C[C@@H]1[C@@H]2[C@@H]3[C@H]1[N@@H+]3[C@@H]2C=O,29.83099937438965
C1=C2CO[C@@H]3C[C@]23OC1,27.722999572753903
O=C1CCCC/N=C\O1,30.13599967956543
CC1(C)CO[C@@H](CO)C1,37.36600112915039
C#CC[C@]1(C)CN1,28.50300025939941
