smiles,ZPVE
[NH-]C1NC(=O)[C@@H]2C[C@H]1O2,3.1425342559814453
C[C@@]1(O)CCC(=O)NC1,4.666426181793213
O=C[C@@]12CN[C@]1(C=O)C2,3.342700958251953
O=CO[C@H]1C[C@H]1OC=O,2.9840822219848637
CCOCCC=O,3.957297563552856
CC[C@H]1[C@H]2CNC(=O)[C@H]21,4.702426910400391
O=C1C[C@]23C[N@@H+]4[C@H]2[C@H]1[C@@H]43,3.429532289505005
CC1=CN(C)C(=O)NC1,4.3576860427856445
CC[C@@H](O)CCCCO,6.158916473388672
N#CC(=O)C1=CNCC1,3.0987508296966557
COC[C@H]1COC([NH-])C1,4.665555000305176
CO[C@H]1[C@H]2C[N@H+]3[C@@H]1C[C@@H]23,4.7138285636901855
CC1[C@@]23CCC[C@]12CC3,5.669573783874512
CN1C(=O)CCOC1=O,3.413994789123535
Nc1cc(O)cnc1O,3.1092002391815186
C[C@H]1OCC1(C#N)C#N,3.0362191200256348
O=Cc1cnc(CO)[nH]1,3.0769002437591557
O=C1CCOCC1NO,3.379436492919922
Cn1cnc2cn[nH]c21,3.166942834854126
C[NH2+]C1OC[C@H]2[C@@H](C)[C@@H]12,4.668221950531006
C[C@@]12C[C@H]3C[C@@H]1[C@]32O,4.191287994384766
O=C1[C@@H]2[C@@H]3O[C@@H]([C@@H]32)[C@@H]1O,3.078505754470825
O[C@H]1[C@H]2[C@H]3O[C@H]3[C@@H]1[C@H]2O,3.738980293273926
[NH-]C1=CN=C(O)N=C[CH-]1,2.807779550552368
COC(C)(C)CCC=O,5.475448131561279
C#C[C@@H]1[C@H](C)[C@@H]1C#CC,4.243343353271484
C1CC12CC[C@@]21CO1,4.179941177368164
CC1=NC[C@@H](C)CO1,4.5197296142578125
C[C@@H](CCO)COC=O,4.886702060699463
CC(C)C[C@@H](O)[C@@H](C)O,6.149446487426758
O=C1C[C@H]2[N@H+]3C[C@@]2(C3)O1,3.435927152633667
CC[C@@]12C[C@H]3[C@@H]1[C@H]1[C@@H]2[N@H+]13,4.684603691101074
C[C@H]1N[C@H]1[C@H]1OC[C@H]1O,4.631105899810791
C[NH2+][C@@H]1[N@@H+]2[C@H]3[C@@H]2C[C@@]13O,3.689183473587036
C[C@@H]1C[N@@H+]1[C@@H]1C[C@@H]1C,5.10945463180542
N#CC[C@H]1[C@H]2CCC[N@H+]21,4.397087574005127
CC(C)COC1CC1,5.395908832550049
OCC#C[C@H]1C[C@H]2N[C@@H]12,4.011693000793457
CC[C@H]1C[C@@H]2[C@H]1C[C@@H]2O,5.607776641845703
C[C@@H]1CC=CCOC1,4.8502116203308105
COc1oc(N)nc1O,3.050532341003418
C#C[C@@H]1[C@H](C)[C@]1(C)CC,5.519149303436279
NC(=O)c1c[nH]cc1N,3.4530434608459477
N#CC1(NCC=O)CC1,3.6453733444213863
C[C@H]1O[C@H]1C=O,2.571285486221313
CC[C@H]1[C@@H](O)[C@H]2C[N@H+]21,4.49855899810791
CCC(C)(C)N(C)C=O,5.858067035675049
C#CC(C)(C)O[CH+][NH2+]C,4.5114030838012695
C[C@H]1[C@H]2[C@H]3C[C@]1(C=O)[C@H]32,4.32304573059082
O=C1C[C@H](O)CC1NO,3.3512725830078125
CC(=O)C1(C=O)COC1,3.604175090789795
C#C[C@H](O)C(=O)N1CC1,3.319272041320801
C#C[C@](C)(OC)C(C)C,5.468127727508545
N#Cc1cnoc1C=O,1.7929853200912476
CC[C@H]1[C@@H](N)[C@]1(N)C#N,4.6446027755737305
O=CN[C@H]1CC[C@@]12CO2,4.008781433105469
O=C1CNc2[nH]ccc21,3.163350820541382
C#C[C@H]1C[C@@](N)(C#N)C1,3.687904596328736
NC(=O)N1CC2(CN2)C1,4.048673152923584
C#CCC#CC[C@H]1CO1,3.6169917583465576
C1C[C@H]2O[C@@H]1[C@@H]1O[C@@H]12,3.637808561325073
CC[C@]12C[C@H]1[NH2+]C(C)O2,4.637500286102295
C#C[C@@]12CC=CC[C@@H]1C2,4.354692459106445
Cc1c[nH]c(C)c1C,4.484980583190918
C/N=C/Nc1cnno1,3.03926682472229
C[C@H]1COCOCC1=O,4.339889526367188
O=C[C@H]1N[C@H]1C1CC1,3.854220390319824
C[C@@H](O)C(=O)[C@@H](C)O,4.099177360534668
O=C(NCCO)[C@H]1CO1,3.992454767227173
C[C@@H]1C(=O)[C@H]2[C@@H]1C[N@@H+]2C,4.626017093658447
O=C[C@H]1C[C@H]2N[C@@]12C=O,3.3477623462677
CCO[C@]12C[C@@H]3[C@H]1C[C@@H]32,4.959656238555908
N#C[C@@H]1NC[C@@H]1N,3.1415817737579346
C#C[C@@H]1C[C@H](CO)C1=O,3.6439037322998047
CC[C@H]1OC([NH-])[C@H]2C[C@H]21,4.68487548828125
O[C@@H]1C[C@H]2C[C@@H]1[C@@H](O)C2,5.06308650970459
C#C[C@@]12COC[C@@H]1[C@@H]2O,3.701428651809693
C[C@H]1[N@@H+](CC=O)C1(C)C,5.161374092102051
CO[C@@H]1[C@@H]2[N@H+]3C[C@]2(O)[C@@H]13,3.983692169189453
C#CCc1cocc1N,3.381558895111084
C[C@H]1CC[C@H]2OC[C@@]12C,5.622443675994873
NC(=O)[C@H]1O[C@H]2CN[C@H]21,3.74385142326355
CC1(C)[C@H](O)C[C@@H]2C[C@@H]21,5.607395648956299
CCn1ccc(NC)c1,4.983819961547852
O=C[C@H]1[C@H]2O[C@H]3C[N@@H+]1[C@@H]23,3.3849329948425293
CO[C@H](C=O)CCCO,4.856851577758789
CC1(C)[C@@H]2C[C@@]3(C)[C@@H]2[N@@H+]13,5.258328437805176
C#CC1=C(CO)CCC1,4.300242424011231
C#CC(=O)[C@@H](C)C=O,2.794990301132202
CC[C@H]1CC(=O)CCO1,4.969561100006104
Cc1ccc(O)oc1=O,3.055729866027832
O=C[C@H](O)[C@H]1C[C@@H](O)C1,4.287181377410889
C#C[C@H]1C[C@H]2C[C@H](C2)O1,4.369223594665527
Cc1cc(N)cc(F)n1,3.3947291374206543
C#CC1=C[C@@]2(O)C[C@H]2C1,3.6702990531921382
C[C@H]1N[C@@](C)(C=O)[C@H]1O,4.581771373748779
C1O[C@@H]2CO[C@H]1C21CC1,4.396108150482178
COC[C@@H](CO)O[CH+][NH-],4.607050895690918
C[C@@H]1O[C@H]2[C@H](C)[C@@H]1[C@H]2C,5.6096272468566895
O=C1N[C@@H]2[C@H]1[C@@H]1[C@@H](O)[C@H]21,3.3952462673187256
C#C[C@@]12C[C@H](O)[C@@H]1[C@@H]2O,3.661427974700928
C[C@H]1CCO[C@H]2C[C@H]21,4.866130352020264
C1C[C@@H]2C[C@H]1[C@H]1O[C@@H]21,4.300052165985107
CNc1[nH+]c(N)co1,3.246481418609619
O[C@H]1COCC12CCC2,4.987765312194824
CCOc1n[nH]c(C)n1,4.025788307189941
C#C[C@H](C)[C@H]1C[C@]1(C)O,4.861368656158447
[NH-]C1COC([NH-])N1C=O,2.760622262954712
N#C[C@H]1[C@H]2[C@H]3[C@@H]1[N@@H+]1[C@H]3[C@H]21,3.12781286239624
Cc1nc(O)co1,2.462984085083008
CCOCC(C)(C)CC,6.767145156860352
CCC#N,2.018812656402588
NC(=O)[C@H]1C[C@H](C=O)N1,3.6793060302734375
CCC1=C(C)CC(=O)C1,4.918294906616211
C[C@@H]1OC(=O)[C@@H]2C[C@@H]2O1,3.702000379562378
C[C@]1(C=O)CC[C@@]1(C)O,4.877695083618164
CC1(C)CC=CCC1,5.479448318481445
Cn1c(O)nc(O)c1N,3.3962531089782715
CO[C@H]1C[C@](O)(C#N)C1,3.962222814559937
CCO[C@@]12CC(=O)[C@@H]1C2,4.278092384338379
[NH-]C1=N[CH+](CO)ON=C1,2.74383282661438
C1[C@H]2C[C@]3(CN3)[C@@H]1O2,3.9365622997283936
N/C=[NH+]/C/C(CO)=N/O,3.983474969863892
C[N@@H+]1[C@H]2C[C@@H]1[C@]2(C)C#N,4.304732322692871
C#N,0.4517362117767334
C#C[C@]1(CC)OC[C@H]1C,4.887709140777588
C[C@H]1C=C[C@H]2[C@@H](C=O)[N@@H+]12,4.011828899383545
C#CCN(C=O)C=O,2.51917576789856
C[C@H]1C[C@H]2CO[C@]1(C)C2,5.649219989776611
C[C@](N)(C#N)CCCO,4.92324686050415
C[NH2+]C1NC[C@@]2(C)O[C@@H]12,4.320542335510254
CC1(C)[N@H+]2C[C@H]2[C@]12CO2,4.607649803161621
CCOc1nccn1C,4.341195583343506
C[C@H]1O[C@H]2CO[C@@H]1[C@H]2O,4.3746657371521
Nc1nc(=O)[nH]nc1F,2.128447294235229
C[NH+]1[CH+][NH2+][C@@H](CO)C1[NH-],4.045897483825684
C[C@]1(O)[C@@H]2OC([NH-])N[C@@H]21,3.6973471641540527
C[C@]12C[C@]3(C[C@H]3O)[C@H]1O2,4.275235176086426
C[C@]12CC=CC(=O)N1C2,4.036182880401611
CC[C@H]1[C@H]2CC[C@@H]1OC2,5.683370113372803
CC1(C)COC(N)[NH2+]1,4.19477128982544
C[N@H+]1C[C@H]1COC(N)=O,4.30881404876709
C[C@H]1[C@@H]2[C@@H]3[N@H+]1[C@H]2[C@@]3(C)O,4.626180648803711
O=CCNc1cnoc1,3.0545051097869877
Nc1c(O)[nH]ccc1=O,3.1301257610321045
N#C[C@@]1(O)[C@H](O)C[C@@H]1N,3.679142475128174
c1ncn(C[C@H]2CO2)n1,3.440852642059326
O=CCC1=CCC(=O)C1,3.644556999206543
C[C@H]1[C@H]2CC=CC[C@]21C,5.6276679039001465
O=C[C@@H]1C[C@@H]2O[C@@H]2[C@@H]1O,3.698435306549072
NC(=O)[C@]12CC[C@H](C1)C2,4.714672088623047
C#C[C@@](C)(O)C1CCC1,4.895219326019287
Cc1[nH]cc(N)c1N,3.8957724571228023
C[C@@H](CC=O)C1CC1,4.759543418884277
C[C@@]1(O)CCCC12CC2,5.598525047302246
O=C1NC[C@H]1[C@H]1CN1,3.586596727371216
[NH-]C1CNCCN1C=O,4.091259002685547
N#C[C@@H]1C[C@@H](C=O)CO1,3.381776571273804
OCC[C@@H]1[C@@H]2O[C@H]3[C@@H]2[C@@H]13,4.33654260635376
Oc1ncc([C@H]2CN2)[nH]1,3.4535603523254395
CC[C@@]12C[C@@H](O1)[C@@]21CO1,4.285439491271973
O=C1NCC[C@H]1[C@H]1CN1,4.409359931945801
C[C@@]12CC[C@H]3[C@@H]4[C@@H]([C@@H]41)[C@H]32,5.039576053619385
CC[C@@]12[C@H]3[C@@H]4[C@@H]([N@@H+]41)[C@]32C,4.616411685943604
CNc1ccn[cH+]nc1,3.406266689300537
N#C[C@@]12C[C@H]3O[C@@H]1C[C@H]32,3.4489071369171143
COc1oc(O)nc1N,3.0608456134796143
C[C@H]1CCC[C@@H](O)C1,5.493462085723877
Cn1cc2nc[nH]c2c1,3.472717046737671
NC(=O)NCC#CC=O,3.0157289505004883
OCc1cc(O)n[nH]1,2.9616055488586426
C1=C[C@H]2C[C@H]3[C@@H]1[C@H]32,3.484771490097046
CC[C@H]1OC[C@@H](O)[C@H]1C,5.587504386901856
C[C@H]1CC(=O)[C@@]12CN2,3.8467376232147217
O=C[C@]12C[C@H](CCO1)C2,4.358420372009277
CC[C@H]1[C@H]2OC[C@]21CO,4.93394136428833
CC#Cc1cc(C)[nH]n1,3.6991429328918457
C#Cc1nn(C)cc1C,3.674054145812988
CN[C@@]1(C=O)C[C@H]1C#N,3.653971910476685
C#Cc1[nH]c(O)nc1O,2.423582077026367
O=C1C=C(C2CC2)CN1,4.052917957305908
C[NH2+]C1OC[C@H]1C(C)=O,3.956099987030029
O=C1C[C@@]23C[C@@]2(CO3)O1,3.0752949714660645
CN[C@H]1[C@@H](O)[C@]1(C)C#N,4.281793117523193
O=C1CCN[C@@H]2C[C@]12O,4.0400471687316895
C1C[C@]2(C[N@H+]3CC[C@H]32)O1,4.680031776428223
C[C@]12[C@H]3[N@@H+]4[C@H](C[C@]31O)[C@@H]42,4.031965732574463
C[C@@]12C[C@]1(O)COC2[NH-],4.010386943817139
CC[N@@H+]1[C@@H]2C(=O)C=C[C@@H]21,4.0201826095581055
C1=C2CC[C@@H]2CCC1,4.905179023742676
O=[N+]([O-])c1conn1,1.2976021766662598
C#CC#CCC(C)C,4.104211807250977
CC1=C[C@H]2N[C@@]2(C)[C@H]1C,5.273702621459961
c1[cH+]oc2c[nH]cc2n1,2.516155242919922
C#CC(=O)[C@@H](O)[C@H]1CN1,3.3322792053222656
O[C@H]1[C@H]2COCC[C@]21O,4.352189064025879
C[C@H]1N2C(=O)[C@@H]3[C@H]2[C@@]31O,3.3527965545654297
C#C[C@H]1C[N@H+]1C1CCC1,4.628384590148926
C#CC[C@H](O)[C@H](O)CC,4.851381778717041
C[N@@H+]1[C@H](C#N)[C@@H]1C#N,2.584183692932129
C#CC1=C[C@H]2C[C@]1(O)C2,3.679986000061035
C#CCCCOCC=O,4.204948425292969
O=CC[C@H]1C[C@H]1[NH+]1CC1,4.605418205261231
COC1NC[C@@H](C#N)[NH2+]1,3.423872709274292
C[NH2+]C1CN(C)C(=O)O1,3.690462350845337
C#CC(=O)OC[C@@H](C)O,3.601426839828491
C[C@@](O)(C#N)C(N)=O,2.8619847297668457
N#CC1(C#N)O[C@H]2C[C@H]21,2.4054322242736816
N#CCCOC(=O)C=O,2.672348499298096
CNC(=O)[C@@H]1[C@H](C)[C@@H]1C,5.251579761505127
CCC[C@H]1O[C@@H]([NH-])[C@H]1O,4.61227560043335
CC[C@@H](C)[C@@H](O)COC,6.137473583221436
C#C[C@H](CC)[C@@H](C)C#N,4.576274871826172
C[C@@H](C=O)c1ncco1,3.36436128616333
CO[C@H]1C[N@H+]2C[C@@]12C=O,3.969733238220215
O=C1C[C@H]2[C@H]3C=C[C@@H]1[N@H+]32,3.4522809982299805
CC[C@@H](CO)[C@H]1C[N@H+]1C,5.860788345336914
C[C@H]1O[C@H]2CC3(CC3)[C@H]21,4.969016551971436
CCN[C@@H](C#N)[C@@H](C)O,4.919846057891846
C[C@H]1O[C@H]2C[C@H]2[C@]1(C)O,4.933560371398926
[NH-][C@@H]1NCCC=CC1=O,3.7771308422088623
C#CCC(O)(C=O)C=O,2.917278289794922
C#C[C@@H]1C=C[C@@H]2C[C@]12O,3.67146897315979
C1[C@@H]2[C@@H]3[C@H]1[C@@H]3[C@@H]2[C@H]1CO1,4.370992183685303
C[C@@H](O)c1cc[nH]c1N,4.365713119506836
C[C@H]1CC([NH-])OCCO1,4.677392482757568
O=C1CC[C@@H]2CC[C@H]1C2,5.08322286605835
C[C@@H]1C=C2[C@@H](O1)[C@H]1N[C@@H]21,4.032754898071289
CO[C@H]1[C@@H](O)C12CCC2,4.927709579467773
O=C1/C=C\CCCOC1,4.372189521789551
CC(=O)[C@@H]1O[CH+][NH2+][C@@H]1C,3.985161781311035
C[C@H]1[C@H]2N[C@H]2C[C@]1(C)O,5.296016216278076
O[C@H]1CCC12CC=CC2,4.999412059783936
C[C@@H](O)[C@@H](O)C1(C)CC1,5.516917705535889
C[C@](O)(C#CC#N)CO,3.313856840133667
N#C[C@]1(N)C[C@H]1O,2.7775750160217285
COC1(C)CC1,3.845703363418579
C#C[C@@H]1C[C@@H]2C[C@@]21C=O,3.657346248626709
CCOCC(=O)C=O,3.4376416206359863
O=CCCC(=O)CO,3.4527437686920166
O=CC[C@H]1NC12CCC2,4.626153469085693
CC1=C2CC[C@H]2CC1=O,4.34329080581665
NC(=O)NC1CC=CC1,4.382339000701904
CC[C@H]1CC[C@H]2CC[C@H]21,6.295408725738525
C[C@]12C[C@H]1[C@H]1[C@@H](C=O)[N@H+]12,3.957950353622437
C[C@H]1CNC(C#N)[NH2+]1,3.2776386737823486
CCC(=O)C(=O)C(C)C,4.852551937103272
Cc1c(O)nnn1C,3.2367398738861084
COCc1cocn1,3.2442774772644043
C[C@@]1(CO)[N@H+]2CC[C@]21C,5.260368824005127
C[C@@H](C(N)=O)[C@@]1(C)CN1,4.947819232940674
CC(=O)N1C([NH-])C[C@@H]1C,4.306528091430664
O=CN[C@H]1CC=CC1=O,3.4041714668273926
O=C1NCCC[C@@H]1CO,4.735597610473633
CC#C[C@H]1C23OC12[C@H]3C,4.275207996368408
C#C[C@](C)(O)[C@@H]1C[N@@H+]1C,4.548628330230713
C1=C[C@]23CC[C@H]2[C@@H]2[C@H]1[C@@H]23,4.410802364349365
O=C1NC2(CC2)[C@H]1O,3.203460454940796
C[C@]12O[C@H]1CC[C@H]1O[C@H]12,4.350583553314209
C#C[C@@H]1[C@@H]2[C@@H]3C[C@@H]3[C@@]21O,3.64673376083374
C#C[C@@]1(C2CC2)CCO1,4.291861057281494
CNc1c[nH]nc1NC,4.37809419631958
C#CC[NH2+][CH+]OC=O,2.515501976013184
O=Cc1c[nH]c(CO)n1,3.078315258026123
C1[C@H]2[C@H]3C[C@@H]1[C@]31CO[C@H]21,4.428680419921875
CO[C@@]1(CO)C[C@]1(C)O,4.857123374938965
C[C@H](C#N)CC#CCO,3.960780620574951
CNc1[nH+]cncc1C,4.060238361358643
C[N@@H+]1CC[C@H]1C#CC#N,3.693836927413941
Nc1conc1[N+](=O)[O-],2.112882375717163
O=C1C[C@H](O)[C@@H]1[C@H]1CO1,3.6581625938415527
CC1=C(C=O)[C@H]2C[N@H+]2C1,4.012645244598389
[NH-][CH+]O[C@H]1CC[C@@]12CN2,4.336515426635742
N#C[C@@H]1C=C[C@@H](CO)C1,4.038631916046143
N#C[C@@H]1C[C@@]1(O)CC=O,3.290945053100586
[NH-]C1CC2(CCCC2)O1,4.697447299957275
O=C1NC[C@H]2[N@H+]3C[C@@]12C3,3.793811559677124
C#C[C@@H]1COCO[C@@H]1[NH-],3.3942666053771973
c1cc2ncnn2cn1,2.5802106857299805
N#CCn1cc[nH]c1=O,2.7874526977539062
C[C@@]1(O[CH+][NH-])COC1=O,3.3384830951690674
Cc1cc(N)ccc1N,4.384815216064453
C1[C@@H]2[C@@H]3O[C@H]1[C@H]1C[C@@H]3[N@@H+]21,4.156348705291748
CCC(C)(C)C[C@H]1CO1,6.160630702972412
C[C@H]1C[C@H]1C(F)(F)F,3.1292004585266118
C/C(=N\O)[C@H](C=O)CO,3.9045073986053462
CCN1C(=O)C=CC1=O,3.3945658206939697
CC1=C(C)[C@@](C)(O)CC1,5.541217803955078
C[C@H]1O[C@@H]2C(=O)C=C[C@@H]21,3.715116024017334
C#CCC[N@H+]1C[C@H]1C#C,3.9341132640838623
CC(=O)[C@@H]1C[C@@H]2O[C@@H]2C1,4.331998348236084
C[C@@H]1[C@H]2C[C@]3(C)[C@H]2[C@H]13,4.830918788909912
CCC(CC)CCO,6.0294718742370605
CC(C)[C@@H](O)CCO,5.380697727203369
C1[C@H]2C[C@H]3[C@@H]1[C@H]1[C@@H]2[C@@H]31,4.317086219787598
C[N@@H+](CC#N)C(C)(C)C,5.526714324951172
NC(=O)n1ccnc1,2.670579671859741
CC(C)Nc1ncco1,4.343698978424072
CCOC[C@H](C#N)CO,4.589526653289795
O=C1CCn2nncc21,2.834501266479492
C#CC(=O)C1(CC)CC1,4.258581638336182
Cn1nccc1CC#N,3.423927068710327
CC(C)(O)[C@@H](O)C1CC1,5.528618812561035
NC(=O)[C@H]1COC(=O)C1,3.406157970428467
C[C@@H](O)C1OCCCO1,4.98096227645874
C[C@H]1[C@H]2C[C@@H](C)[C@@H](C)[C@@H]12,6.268904685974121
CC1(C)C([NH-])O[C@H]1C#N,3.66161847114563
C#Cc1ncoc1OC,2.711777925491333
Nc1cnnn1C=O,2.306654691696167
O=C1OCC2=C1CCN2,3.467329263687134
Cn1ncc2occc21,3.1446292400360107
CC#CC1=CNC(=O)C1,3.3664565086364746
O=C[C@@H]1[C@@H]2C=C[C@H](O)[C@H]12,3.699115753173828
C[C@H]1CO[C@H]2CC[C@]21C,5.618062496185303
C1C[C@@]23C[C@@H]([C@@H]4C[N@@H+]42)[C@H]13,4.750209808349609
O=C[C@@H]1CC=C[C@@H](O)C1,4.333794116973877
C1=C[C@H]2CC[C@]23O[C@@H]3C1,4.390801906585693
O=[N+]([O-])c1cc[nH]n1,2.016608715057373
OC[C@H]1[C@H]2C[C@]1(O)[C@H]2O,4.318583011627197
c1nc2occc2[nH]1,2.3936767578125
C1=CCC2(C1)[C@@H]1CC[C@@H]12,5.022949695587158
CC(C)c1ccon1,3.86902379989624
C#CC(C)(C)[C@@H](C)C#N,4.558342456817627
C[C@@]1(CC=O)C[C@H]2C[N@H+]21,4.60198974609375
N#CCc1cc(O)n[nH]1,2.7877793312072754
CN[C@]1(C#N)[C@H](O)[C@@H]1C,4.3045148849487305
C1N[C@H]2CO[C@H]2[C@H]2N[C@@H]12,4.452517509460449
C#CCC(=O)NCC#N,3.010341167449951
CCO[C@@H](C)[C@@H](C)C#N,5.2066264152526855
c1nnn2c1CCC2,3.3580482006073
CC(C)OC(N)=O,3.685591697692871
O=CNC1=CC(=O)CC1,3.4082531929016118
O=C1C[N@H+]2[CH+][NH2+]C[C@@H]12,2.9657416343688965
C1=C\C[C@@H]2C[C@@H]2/C=C\C/1,5.0321197509765625
Nc1c[nH+]ncc1NO,3.1187784671783447
COC[C@]12C[C@H]1[C@H]1N[C@H]12,4.633010387420654
CN(C)c1coc(O)n1,3.6904351711273193
NC(=O)[C@H]1[C@@H](O)[C@H]1C=O,3.3593270778656006
C[C@H]1N2C(=O)C[C@@]12C,3.832886934280396
Cc1cocc1O[CH+][NH-],3.370837450027466
CC[C@H]1C[C@H]2C(=O)C[N@@H+]12,4.639133453369141
[NH-][C@H]1CNC=CC(=O)O1,3.1068055629730225
Cc1nc(F)n[nH+]c1[NH-],2.751696825027466
c1cc2n(n1)CCCN2,4.156620502471924
CC1(C)CC2=CCC[C@H]21,5.613736152648926
O=CNC[C@H]1[C@H]2C[N@@H+]1C2,4.386883735656738
c1cc2c(o1)NCCC2,4.129082679748535
CC1=C(C)NC(=O)CC1,4.658943176269531
C[C@H]1OC[C@@H]2CC[C@H]1O2,5.051902770996094
OC[C@H]1CO[C@H]1[C@H]1CN1,4.667487144470215
CC#C[C@]12CC[C@H]1CO2,4.304732322692871
N#CC(=O)COCCO,3.30814266204834
C/N=C/Nc1ncno1,3.08552622795105
C#Cc1ncc(C=O)o1,2.091031789779663
CCCC#CCC(C)C,6.157718658447266
O=C1CC[C@H]2C[C@H](C2)O1,4.401986122131348
C[C@]12C[C@@H]3CO[C@H]1[C@H]2C3,5.052419662475586
COC/C(C)=N/O,3.647223472595215
[NH-]C1=C(N)C=NC(O)O1,2.7992897033691406
N#C[C@]1(O)C[C@H]2C[C@H]2C1,4.048917770385742
[NH-]C1OC[C@@]2(CN2)[C@H]1N,4.089517593383789
COC(=O)[C@H]1C[C@H]1C=O,3.647114753723145
C1CC2(C1)O[C@H]1CO[C@H]12,4.353903293609619
O[C@H]1[C@H]2C[C@H]2O[C@H]2C[C@@H]12,4.371481895446777
OC[C@@H](O)[C@@H](O)C1CC1,4.94594144821167
C[C@H]1C[C@H]2[N@@H+]1[C@]2(C)C#N,4.318528652191162
CC[C@]12[C@H]([C@H]3N[C@H]31)[C@@H]2O,4.647704601287842
Cc1ncc(O)nc1F,2.7435336112976074
N#C[C@@H]1[C@H](O)[C@]12CCN2,3.6961495876312256
CO[C@]12CC[C@H]1[C@H]2O,4.159614086151123
C1CO[C@@H]2CCOC2=N1,4.112212181091309
CC(=O)CCOC(C)[NH-],4.552192687988281
Cc1n[nH]nc1C(C)C,4.6637864112854
CC[C@H]1OC[C@@H](C)[C@H]1C,6.224713325500488
C[C@H]1C=C(C#N)[C@H]2C[C@H]21,4.054142475128174
O=C1C[C@H]2[C@H]3[C@@H]4[C@H]3[N@H+]2[C@H]14,3.4477641582489014
O=Cc1cnccn1,2.330764055252075
C#C[C@]1(CC)OC1(C)C,4.838265895843506
O=CO[C@@H]1C=CC[C@@H]1O,3.688612222671509
C[C@]12CC[C@H]1[C@H]1CO[C@H]12,4.995275497436523
C1CO[C@H]2CO[C@H]2C1,4.252949237823486
C[C@H]1C[C@H]2N[C@@H](C#N)[C@@H]12,4.373414039611816
c1cnc2[nH]ccc2c1,3.212902784347534
CC1(C)N[C@H]2C[C@]21C#N,4.322746276855469
Cc1cccoc1=O,2.9378228187561035
CC[C@@H](CCO)C1CC1,6.191488265991211
COc1nccnc1F,2.762091636657715
CC(=O)CC(=O)CC=O,3.5621337890625
[NH-]C1NC=NCCC1=O,3.4376144409179688
C[C@H]1[C@@H]2[C@H]3[C@H]([N@H+]31)C21CC1,4.669174671173096
CC[C@H]1COC[C@H]1O,4.819245338439941
CN[C@]12C[C@H](C1)OC2=O,4.05577564239502
O=CO[C@@]12CC=C[C@@H]1C2,3.694408178329468
C1=N\[C@H]2C[C@@H](CCO/1)C2,4.735787868499756
C[C@H]1C[C@H]1C#CC1CC1,4.949941635131836
O=C[C@]12CC[C@@]1(CO)C2,4.307671546936035
C[C@]12C[C@](O)(C1)[C@H]2C=O,4.280160903930664
C#C[C@@]1(C=O)C[C@@H]1OC,3.586270332336426
C[C@H]1CCCC=CC1=O,5.000364303588867
CC(=O)N(C=O)CCO,3.965977907180786
CC1(C)[C@H]2CC(=O)[C@@H]1O2,4.313875198364258
N#C[C@]1(CO)CO[CH+][NH2+]1,3.0850908756256104
C[C@@]12O[C@@H]([C@H]1O)[C@H]2C#N,3.34765362739563
CC(C)CCNC(N)=O,5.575068473815918
O=C1O[C@@H]2C[C@H]3[C@@H]2[C@@]13O,3.0890910625457764
O=C[C@]12C[C@H]1[NH2+][CH+]N2,2.949333429336548
C[C@H]1[C@H]2C[C@@](C)(C=O)[N@H+]21,4.599132537841797
C[NH2+]C1CCOC(=O)N1,3.73677659034729
C[C@@H](CC1CC1)NC=O,5.262899398803711
C[C@@]1(CO)CN1,3.5780253410339355
O[C@H]1[C@H]2N[C@H]3C[C@H]3O[C@@H]12,4.062659740447998
C#Cc1ccccc1,2.967456102371216
C[C@]12N[C@@H]3[C@H]1C(=O)O[C@@H]32,3.416280508041382
C1C[C@@H]2OC[C@@]23C[N@H+]3C1,4.720413684844971
C[C@H]1N[C@H]1c1cn[nH]c1,4.089245319366455
[NH-][CH+]Oc1noc(N)n1,2.4439361095428467
C[C@]12C[C@@H]3[C@H]1C=C[C@@H]32,4.224567413330078
N#C[C@@H]1N[C@@H](C#N)C1N,3.098315715789795
C[C@]12CO[C@H]3[C@@H]4[C@H]3[C@H]1[C@@H]42,4.372243881225586
[NH-][CH+]OCC(=O)CC=O,3.277475357055664
C#C[C@@](C)(O)C1(C)CC1,4.862565994262695
CC(C)C[C@@H](O)C#N,4.445388317108154
C[C@@H]1C=C2CCC[C@@H]2C1,5.672512531280518
C[C@@]12C[NH2+][C@H]3O[C@]1(C)[C@H]32,3.9406168460845943
CCc1cc(OC)[nH]n1,4.346828460693359
OC1[C@H]2CO[C@@H]1CO2,3.60539984703064
C[C@]12C=C[C@H](O1)[C@H]2CO,4.30549430847168
C1O[C@@H]2C[C@H]3N[C@H]3[C@H]1O2,4.12826681137085
C[C@@H]1[C@H](N)C(=O)O[C@@H]1C,4.664303302764893
C/C(CCC(C)C)=N\O,5.822066307067871
C[C@@H](O)[C@]12C[C@](C)(C1)C2,5.568075180053711
C1CC2(CC2)[C@@H]2O[C@H]12,4.230554103851318
CC(=O)[C@H]1COCC1=O,3.65454363822937
CO[C@H]1[C@H]2C34OC23[C@H]14,3.532146692276001
O=C1[C@@H]2C=C[C@H](O)[C@H]1C2,3.736939430236816
CCc1[nH]c(=O)[nH]c1N,4.039910793304443
CO[C@H]1[C@@H](C)C1(C)C,5.370547771453857
CO[C@]12C[C@H]([C@H]1O)[C@H]2O,4.282990455627441
C[C@@]1(C2(O)COC2)CO1,4.262718200683594
