smiles,mu
CCc1ccn(C=O)c1,2.6953999996185303
C#C[C@@H]1O[C@@H]1CCCO,2.708400011062622
Cc1cc[nH]c1N(C)C,2.117000102996826
O=CNC[C@H]1COCO1,3.113899946212769
C[C@@H]1CCC=C1[C@@H](C)O,1.5132999420166016
C[C@H]1C[C@](N)(C#N)CO1,3.160599946975708
C[C@H]1CN(C)C(=O)C1=O,5.674799919128418
O=C1[C@H]2C[C@@H]1[C@H]1O[C@H]12,4.088399887084961
NC1=NCc2oncc21,2.8631999492645264
CC1=CC[C@@H](O)[C@@]12CO2,2.786600112915039
[NH-]C(C=O)OC=O,1.2731000185012815
[CH+]1[NH2+][C@@H]2C[C@]3(CC[C@H]23)O1,2.1596999168396
O=C[C@H](O)C1=NCCO1,3.08870005607605
CCC#CC1(C)CC1,0.0593000017106533
CC[C@@H]1CCC[C@@H]1CC,0.0759000033140182
C1=Cc2cc[nH]c2ON1,4.28879976272583
CO[C@]12CN[C@H]1[C@H]2C#N,4.696100234985352
O[C@H]1CO[C@]23CO[C@@]12C3,0.829200029373169
C[C@]1([C@H]2CO2)[C@@H]2C[C@H]1C2,1.667799949645996
C[C@@]12C[C@H]3[C@H]4C[N@@H+]1[C@@H]2[C@H]43,1.504699945449829
COC1([C@@]2(C)CN2)CC1,2.136899948120117
C[C@H]1C[C@@]23C[C@H]4[C@@H]2[N@@H+]1[C@H]43,1.4163000583648682
[NH-]C1=C([NH-])OC[C@H]([NH-])N1,1.2144999504089355
CC#Cc1nc(N)no1,2.4251999855041504
C[C@@]12C[C@H]3[NH2+]C[C@]1(C)[N@H+]32,2.731100082397461
CC1=C[C@H]2[C@@H](C1)C2(C)C,0.2818000018596649
C[C@]12COC[C@H]1[C@H]2C#N,5.39169979095459
C1O[C@H]2C[C@H]2C[C@H]2N[C@@H]12,1.678699970245361
C[C@@]12CC(C=O)=C[C@@H]1C2,3.645299911499024
CCC[C@H]1CO[C@H]1C,1.814200043678284
O=C1[CH-][C@H]2C[N@@H+]3[C@H]2[C@H]13,3.164999961853028
Cn1nnc2onnc21,4.204500198364258
C[C@H]1[C@H]2N[C@]1(CO)C2=O,2.2156999111175537
C#C[C@H]1[C@H]2CCC[C@@H]12,0.8859000205993652
C[N@@H+]1CC[C@@]1(C=O)CO,2.081899881362915
C[C@]12CC[C@H]1OC=NC2,2.266400098800659
C[C@]12[C@@H]3C[N@H+]1[C@H]2C31CC1,1.7127000093460083
C#Cc1ncc(N)[nH]1,4.129199981689453
CCC#CCO[CH+][NH2+]C,2.855299949645996
C1C[NH+]1[C@@]12[C@H]3[C@H]4[C@@H]1[N@H+]4[C@H]32,1.861600041389465
N#C[C@H](O)C#C[C@H]1CN1,3.762500047683716
CC1=C[C@@H](C)CN1C=O,3.427299976348877
CC([NH-])Oc1cc[nH]n1,3.942800045013428
CC([NH-])Oc1cc[nH]c1,3.52620005607605
CO[C@H]1CC=CC(=O)O1,4.040900230407715
C#C[C@H](C)c1cc[nH]n1,2.2369000911712646
CC[C@@](O)(C=O)[C@H]1CN1,3.603300094604492
Cc1coc(C)c1CO,1.2440999746322632
C[C@@H]1O[C@H](C)[C@@H]1CC#N,3.0808000564575195
CC[C@]12[C@H]([C@H]3C[N@H+]31)[C@@H]2O,2.3661999702453613
CC1([C@@]2(C#N)CO2)CC1,3.875400066375733
C#C[C@@H]1O[C@@]2(CC)C[C@@H]12,1.6359000205993652
C[C@H]1[C@H]2N[C@H]2[C@H]1C(N)=O,3.525599956512451
C[C@@H]1C(=O)C([NH-])[N@@H+]2C[C@H]12,3.8401999473571777
CC#Cc1nc(N)co1,1.184499979019165
O=C1NC[C@@]2(O)CC[C@@H]12,4.371500015258789
Cc1oncc1C=O,3.326200008392334
OC[C@H]1C[C@@]12CCO2,0.4763000011444092
C#C[C@@]12C[C@H]3[C@@H]1[C@@H]2[N@H+]3C,0.6029999852180481
CC1(C)[C@@H]2C[C@@]3(C)[C@@H]2[C@@H]13,0.2939999997615814
C[C@@H]1CC=C(C=O)CC1,3.522599935531616
N#C[C@]1(N)[C@@H]2CC[C@H]1C2,2.888700008392334
C[C@H](C#CCC#N)C=O,1.811400055885315
C1=C[C@]23C[C@@]2(C1)[C@H]1C[C@H]13,0.358599990606308
C[C@@H]1[C@@](C)(O)[C@@H]2N[C@]12C,0.7997000217437744
CC(C)Cn1cccc1,2.0381999015808105
C1CC1[N@H+]1C[C@H]1[C@H]1CN1,1.0433000326156616
O=C[C@@]12C=CC[C@@H]1CC2,2.8417000770568848
C#C[C@H]1[C@H]2[C@@H](C)C[C@]21C,0.9950000047683716
C[C@H]1[C@H]2[C@@H](O)C=C[C@]21O,1.370100021362305
CO[C@@H](CO)CO[CH+][NH-],3.7646000385284415
C[C@H]1C=C(C#N)[C@H]2O[C@H]21,4.790599822998047
C#C[C@@H]1OC12C[NH+](C)C2,2.280900001525879
C#C[C@H](O)C(C)(C)C#N,5.128600120544434
CC[C@H]1[C@H]2CC3(CC3)[C@H]21,0.2069000005722046
C#C[C@@H](O)CC(=O)C#N,4.404699802398682
CC1(C)C[C@]12[C@@H]1C[C@H]2C1,0.0944999977946281
C[C@H]1CC[C@](C)(C=O)C1,2.411200046539306
c1ccn2ccnc2c1,3.211800098419189
C1=C[C@@H]2[NH2+][CH+]OC[C@H]2C1,2.281899929046631
O=C1CC=CCCC1,2.8673999309539795
CC[C@]12C[C@H](C=C1C)C2,0.4142000079154968
C[C@H]1O[C@]1(C)[C@H]1CO1,2.946700096130371
CNC1=NC([NH-])=CNO1,3.305500030517578
CO[C@]12C[C@H]1OC[C@H]2C,2.1538000106811523
Cc1[nH]c(C)c(N)c1C,1.3796000480651855
CNC(=O)COC1CC1,3.0838000774383545
CNc1nnn2c1CC2,4.799099922180176
C1[C@H]2[C@@H]3[C@@H]4[C@H]5[C@@H]([C@H]1[N@@H+]43)[N@H+]52,0.0926000028848648
O[C@H]1[C@H]2[C@H]3[C@@H]1[N@@H+]1[C@H]3[C@H]21,0.7339000105857849
C[C@@H]1[C@H](C#N)[C@@H]2CO[C@H]12,4.131199836730957
N#C[C@H]1CN[C@H]1[C@H]1CO1,5.396699905395508
Nc1cc(=O)c(O)no1,4.952300071716309
N=CN1CC(=O)NC1[NH-],2.1005001068115234
O=COCC(CO)CO,3.671799898147583
C1O[C@H]2C[C@]23CO[C@H]1O3,1.1907999515533447
CC1=C[C@H]2[C@@H](O)[C@@]2(C)C1,1.6933000087738037
C#CC1(C=O)CC=CC1,2.177900075912476
Cn1cnc2ccoc21,3.2502999305725098
CC(=O)[C@@H](O)[C@H]1C[C@H]1O,2.451200008392334
N#CC(=O)C[C@H](O)C#N,0.7175999879837036
C[N@H+]1C[C@]1(C)C1CCC1,1.0809999704360962
C[C@H]1[C@H]2C[C@@H](C#N)[C@]21O,3.2509000301361084
OC[C@@]12C=C[C@H]3O[C@@H]1[C@H]32,1.9117000102996824
N#C[C@@]12CC[C@]1(N)CN2,4.31220006942749
N#C[C@]12C[C@H]1C(=O)O2,3.803999900817871
CNc1[nH+]cc(CO)o1,2.194799900054932
N#CCn1cnnn1,3.76200008392334
CC[C@H](C=O)CC=O,3.327399969100952
C[C@H]1[C@H]2[C@H]3[N@@H+]1C[C@@]23C#N,3.521399974822998
C#CCCC[C@H](C)OC,1.6679999828338623
C#C[C@@H](CO)CO[CH+][NH-],4.227799892425537
C[N@@H+]1[C@@H]2[C@H](O)COC[C@@H]21,1.6066999435424805
O=C1[C@H]2OC[C@H]2[C@@]12CN2,2.370300054550171
C#C[C@H]1[C@@H](O)[C@H]2CO[C@@H]12,1.180899977684021
C[C@]1(O)[C@@H]2[C@@H]3N[C@@H]3[C@@H]21,1.849799990653992
C/C(=N\O)[C@H]1CCC1=O,2.1874001026153564
N#C[C@H]1C[N@H+]1C1CCC1,3.059999942779541
CC#CC(=O)NC(N)=O,6.838099956512451
CC1(C)[C@H]2OC[C@]21C,1.795300006866455
C#C[C@H]1[C@H]2[C@H]3C[N@H+]3[C@]21C,1.125300049781799
CC1NC([NH-])C2(CC2)[NH2+]1,3.4498000144958496
OCC#C[C@H]1C[C@H]1O,2.305799961090088
CC#Cc1n[nH]cc1C,1.923699975013733
CC1(C)[C@@H]2[C@H]1[C@@]1(C)N[C@@H]21,1.6758999824523926
CC[C@H](C=O)CC(C)=O,5.057899951934815
C[C@@H]1O[C@H](C)[C@]12CCO2,2.226900100708008
c1occ2c1OCCO2,2.0776000022888184
Nc1oc(=O)ncc1F,6.264599800109863
Cc1c(F)nn[nH]c1=O,0.6851999759674072
O=C1C[C@H]2O[C@@H]3[C@H]2N[C@H]13,3.014899969100952
C[C@]12CC[C@H]1[N@H+]2CCO,2.898200035095215
Nc1cncccc1=O,1.2711000442504885
CCOC[C@H]1CNC1=O,2.964200019836426
CC(C)C1=CC[C@H]2C[C@@H]12,0.186599999666214
O=C1NCC[C@@H]2C[C@H]1O2,4.427299976348877
N[C@@H]1N=[NH+]c2nnnn21,5.213500022888184
[NH-][CH+]Oc1ocnc1O,3.094000101089477
CC1=C[C@H]2C[C@H]2N1C=O,3.177799940109253
C1CC1[C@]12C[C@H]1[C@H]1O[C@H]12,1.9294999837875368
CC1=CCn2cncc21,3.8262999057769775
OCCCn1ccnc1,4.940599918365479
CCCC(=O)[C@H]1CN1,2.38949990272522
CC1(C)O[C@H]2[C@H]3C[C@@H]1[C@H]32,1.4419000148773191
O=C(CO)N1[C@@H]2CC[C@@H]21,4.348999977111816
OCC[C@@]12C=C[C@@H](C1)O2,1.9472999572753904
C[N@H+]1C[C@]1(CO)[C@H]1CO1,1.041599988937378
O=CCC(=O)N1CCC1,4.330100059509277
C[C@H]1[C@H]2CC[C@@H]1OC2,1.6466000080108645
CC1=C[C@H]2C=CC[C@H]2C1,0.3440999984741211
CC(C)(C)OC(=O)C=O,2.2276999950408936
CNc1onnc1OC,4.64769983291626
[NH-][C@H]1OC[C@H]1NC=O,1.639899969100952
C1=C2[C@H]3O[C@H]3[C@H]2OCC1,1.9608999490737915
C[NH+](C)[C@H]1C[C@]1(O)C#N,5.711100101470947
C[C@]12CCCC[C@@]1(O)C2,1.259600043296814
NC(=O)[C@@H](O)C1CC1,4.073800086975098
C[C@H]([C@@H](C)C#N)[C@H]1CO1,3.1765999794006348
Cn1cc(CC#N)cn1,2.092600107192993
CO[C@@H](C)[C@@H](C)OC,0.0
CC[C@@H]1CC(=O)[C@H](C)C1,2.8150999546051025
C#CCCc1ncon1,1.194599986076355
CNC(=O)[C@H]1CN1C=O,6.50540018081665
C#C[C@H]1[C@H]2C[C@@H]1[C@@H](C)C2,0.8651000261306763
O=C1CC(NO)[C@H](O)C1,3.317300081253052
CC[C@]12O[CH+][NH2+][C@H]1[C@H]2O,1.2518999576568604
C#C[C@@H]1C[C@H](O)[C@@H]2O[C@@H]21,1.5434000492095947
C[C@@]1(CO)[C@H]2C[NH2+][CH+][N@H+]21,1.3521000146865845
C[C@@]1(C=O)COC([NH-])N1,3.6150999069213863
C[C@]12C[C@@H](C#N)[C@H]1CO2,4.347300052642822
OCC1=C[C@H]2C[C@H]2[C@H]1O,2.0632998943328857
[NH-][C@H]1NC=CCOC1=O,4.361599922180176
C[C@H]1[C@H]2C[C@]1(C=O)[N@@H+]2C,2.2583999633789062
COCC[NH+]1CC(=O)C1,3.555799961090088
[NH-][CH+]O[C@H]1CN[C@H]1C=O,4.693600177764893
C[C@@]12[C@H]3[C@H]4O[C@@H]1[C@]2(O)[C@H]43,0.446399986743927
CO[C@@H]1[C@@H]2[C@@H]3[C@H]1[N@H+]2[C@@H]3C,1.2609000205993652
COC[C@@]1(C=O)CN1,1.903599977493286
CC[CH+]1[CH+]N=C([NH-])O[CH+]1,4.744900226593018
COC(=O)[C@H]1OC[C@H]1O,1.7288000583648682
CC1=C[C@@H]2C[C@@H](O2)C1=O,3.2223000526428223
CC[C@H]1CNCC(=O)C1,2.6791000366210938
C1O[C@H]2[C@H]3OC[C@H]3N[C@@H]12,3.687700033187866
C1=C[C@H]2C[C@H]3[C@@H](C1)[C@H]32,0.3070000112056732
C[C@@]12[C@@H]3[C@H]4C[N@@H+]3[C@@H]1C[N@H+]42,0.2619000077247619
O[C@H]1[C@H]2[C@@H]3C[C@@H](O3)[C@]21O,1.948199987411499
CC(=N)NC(=O)[C@H]1CO1,5.054699897766113
COCCCOC1CC1,1.9551000595092771
O=C1CO[C@H]2C34OC23[C@H]14,1.2342000007629397
C[C@H]1OCC(=O)[C@]1(C)O,1.080899953842163
C/N=C/NC(=O)CCO,0.7885000109672546
N#C[C@H](O)c1ccon1,4.069799900054932
O=C1C=C[C@]23CC[C@]12C3,3.4598000049591064
C1=C2[C@H](CC1)C[C@]21CO1,1.9931000471115112
N#C[C@@H]1[C@@H]2C[C@H]1C2=O,1.3803999423980713
CC(=O)OCCO,1.822700023651123
C[C@]12[C@@H]3[C@H]4[C@H](O[C@H]41)[C@@H]32,1.749699950218201
C[C@@H](O)[C@H]1C[C@H]1[NH+]1CC1,1.8085999488830569
C[C@H]1[N@@H+]2CC(=O)[C@@]1(O)C2,1.1477999687194824
C[C@]12C=CCO[C@H](C1)C2,1.230299949645996
C[C@H]1CO[C@H]2CO[C@H]2C1,1.7621999979019165
CC(C)CC[C@@H](O)C=O,2.2600998878479004
COC[C@H]1CC[C@H]2C[N@@H+]12,1.3309999704360962
N#C[C@@H]1OC[C@@H]1O,4.404399871826172
C[C@@H]1[C@@H]2[C@H]1[C@@H]1C=C[C@H]2O1,1.707900047302246
O=C1C[C@H]2O[C@H]2CCN1,3.572200059890747
C[C@H]1[C@H]2C[C@H]3[N@@H+]1[C@@]23C,1.6096999645233154
C#C[C@]12C[C@H]1COC=N2,2.3980000019073486
C[C@H]1C[C@H]2C[C@@]2(O)C1,1.5507999658584597
CCCCC(C)(C)C#N,4.134300231933594
O=C[C@@]12CC(=O)C[N@@H+]1C2,2.6547999382019043
N#C[C@H](N)[C@@H](O)CO,6.942500114440918
CC1(C)COC(C)(C)O1,0.8537999987602234
N#C[C@]1(C(F)(F)F)CN1,4.088900089263916
C#C[C@H](C=O)C(=O)OC,3.2167000770568848
C[C@H]1C[C@@H](C=O)C(=O)N1,4.035900115966797
CC(=O)[C@](C)(O)C(C)C,1.715999960899353
C#C[C@]1(C)NCCC1=O,2.743799924850464
Oc1[nH]nc2c1C=CC2,2.479899883270264
C[C@@H](O)C(=O)OCC=O,2.662899971008301
C#CC[C@@H]1C[C@H](O)[C@@H]1O,1.3200000524520874
Cn1cc(N)cn1,2.54259991645813
C[C@@H]1C=CCOC([NH-])O1,3.5617001056671143
CCC[C@H]1CNC(=O)N1,4.085999965667725
N/C=N/c1noc(N)n1,1.2908999919891355
C#C[C@H]1[C@@H](O)[C@H]1NC=O,3.340100049972534
C[C@@H](C#N)C(C)(C)C,3.9166998863220215
CC1=CCCNC(=O)N1,3.0653998851776123
c1cc2c(o1)COCC2,1.3282999992370603
CC[C@@]12C[C@H]3C[C@@H]1[C@H]32,0.2951000034809112
CNc1cc(N)n(C)c1,0.7605000138282776
CN(CC#N)C(=N)C=O,4.829899787902832
C[C@]12[C@@H]3[C@H]4C[C@H](O[C@H]41)[C@@H]32,1.5233999490737915
CC1=C[C@@H](CO)[C@H]2C[C@@H]12,1.878999948501587
O=C[C@H]1[C@H]2O[C@H]2C12CC2,3.200200080871582
C#C[C@]12CC=CC[C@H]1O2,1.7848000526428225
CNC(=O)C[C@H]1CO1,3.0420000553131104
O=C1C[C@H]2C[C@H]3O[C@H]3[C@@H]12,3.922499895095825
C1C[N@@H+]2C[C@@]23COC[C@@H]13,2.168800115585327
C#C[C@@H]1NC[C@@]1(O)C#N,2.4697999954223637
C[C@@]12C[C@@]34C=C[C@@H]([C@@H]31)[N@H+]42,1.5644999742507937
C[C@@H](O)[C@H]1NC12COC2,3.174000024795532
CC1=C[C@H]2OC([NH-])[C@H]2C1,3.025899887084961
N#CC[C@@H]1OCC1NO,5.0725998878479
O=C1CN[C@@H]2C[C@@H]2[C@@H]1O,2.526099920272827
ONC1=C(NO)COC1,1.1892999410629272
N#CCC(=O)NC(N)=O,2.6451001167297363
Cn1nncc(F)c1=O,0.9323999881744384
c1nonc1OC1CC1,3.406899929046631
C#CCCCC(C)(C)C,0.8370000123977661
O=CN[C@H]1C[N@H+]2C[C@@H]1C2,2.8564000129699707
C#C[C@@H]1CC(=O)[C@H]1O,1.6718000173568726
CCC[C@@]12[C@H]3C[C@@H]1[C@@H]2C3,0.4695999920368194
O=CN1C[C@@]12C[C@H]1O[C@H]12,3.901900053024292
C#CC(C#C)CO,1.0678999423980713
C1=C[C@H]2C[C@@H]1C21COC1,1.8626999855041504
CC[C@H]1C[C@H]2C[C@H]3[C@@H]1[C@@H]23,0.2590999901294708
CC#CC(CC)CC,0.2328999936580658
CCC[NH2+][CH+]OCC#N,3.047800064086914
C#CC(=O)C1(CO)CC1,1.911100029945373
CC[C@]1(C#N)C=CCN1,3.274899959564209
O[C@@]12CO[C@H]3C[C@@H]1[C@@H]2C3,1.493299961090088
C[C@@]12N[C@H]3C=C[C@@H]1O[C@H]32,1.3044999837875366
O[C@H]1C[C@]2(C[C@H]3O[C@H]32)C1,1.48389995098114
C#CC(=O)N(C=O)C=O,1.448199987411499
N#C[C@@]12C[C@@H](CO1)[C@@H]2N,6.101600170135498
N[C@@H]([C@H]1CO1)C(F)(F)F,3.637700080871582
CC1=C[C@H]2C[C@@H]3[C@H]2[C@]13O,1.312999963760376
O=C[C@@]12CN3C(=O)[C@@H]1[C@H]32,2.607899904251098
CC#C[C@H]1O[C@H]1C=O,3.0339999198913574
C#Cc1cnn[nH]1,4.045400142669678
COCc1cc(C)co1,1.166100025177002
C1[C@@H]2[C@@H]3[C@H]([C@H]4CO4)[N@@H+]3[C@H]12,2.004699945449829
C#CC(=O)[C@H](C=O)OC,2.289299964904785
c1ccc[nH]cncc1,2.708199977874756
O=CC[C@H]1CCC12CC2,2.6977999210357666
C12[C@H]3[C@H]4[C@@H]1[C@H]1[C@@H]2[C@@H]3[NH+]41,1.8198000192642207
O=C1C=C[C@]2(CO)CN12,3.470499992370605
C[C@@H]1C[C@@H]2[C@@H]3C[C@H]1[C@H]23,0.8019999861717224
C[C@@]12CC[C@H](CO)[C@@H]1C2,1.1582000255584717
O=CC[C@H]1COC1=O,3.6405999660491934
C1C[C@H](C2CC2)O1,1.6536999940872192
C1N[C@]12C[C@@]1(CO1)C2,1.4781999588012695
CC[C@@H](C)CC1CCC1,0.1084999963641166
O=CNCCCC1CC1,3.641999959945679
O[C@H]1C[C@H]2OC[CH-][C@@H]12,1.884600043296814
Cc1cc(N)[nH]c1C#N,5.859000205993652
CC(=O)c1cc(N)n[nH]1,2.28439998626709
O=C[C@@]12C=C[C@@H](CO1)O2,3.2785000801086426
COC[C@]12CC(=O)[C@H]1O2,3.9274001121521
O=CO[C@H]1OC[C@H]2O[C@@H]12,5.657599925994873
C[C@H]1OCC[C@]1(O)C=O,1.843400001525879
Nc1ccoc(=O)c1F,6.3968000411987305
C#CC[C@@H](C#N)CCO,3.046299934387207
NC(=O)N1C=CCCC1,2.7927000522613525
O[C@@]12CCCC[C@@H]1C2,1.2655999660491943
N#C[C@H]1COC[C@H]2N[C@@H]12,5.876299858093262
N#CCCOCC=O,1.360200047492981
CC[C@H]1CO[C@H]1C,1.7896000146865845
[NH-][CH+]O[C@@H]1[C@H]2C[N@@H+]3[C@H]2[C@H]13,3.0506999492645264
CC(=O)N1C[C@H]2C[C@H]21,3.754499912261963
O=CC1(C=O)OC[C@@H]1O,1.653599977493286
C[C@@H](O)[C@@H](O)[C@H]1C[C@H]1O,3.065200090408325
Cc1nn(C)nc1C=O,3.580199956893921
C[C@H]1C[C@H]2N(C=O)[C@@]12C,3.908099889755249
O[C@@H]1[C@]2(O)CC[C@]12O,0.4287999868392944
C[N@H+]1[C@@H]2[C@H]3[C@]2(C)C[C@]31C,0.7738000154495239
CC1=CCCN(C)C1=O,3.561599969863892
C[C@]12CCO[C@]13C[C@H]2C3,1.455399990081787
Cn1cc2c(n1)CCN2,2.033099889755249
C[C@H]1O[C@H]1C1(CO)CC1,0.5735999941825867
C#CCO[C@H]1[C@H]2CO[C@H]21,1.6684000492095947
C#C[C@@H]1[C@H](O)[C@@H]1C(C)C,1.056399941444397
CNCc1noc(=O)o1,4.865799903869629
CCC[C@@H](C=O)C(C)=O,1.7967000007629397
CN1C(=O)CNC1[NH-],2.9742000102996826
Nc1ccc(O)cn1,2.9834001064300537
N#C[C@]12C[C@@H]3[C@@H](O)[C@H]1[N@@H+]32,3.476099967956543
C[C@@H]1C([NH-])O[C@@H]2CC[C@H]12,2.988899946212769
C[C@H]1N[C@@]1(C#N)CC=O,4.828999996185303
[NH-]c1[nH+]c(N)[nH]c1C=O,9.578700065612791
Cn1c(O)cnc1O,1.81850004196167
[NH-][CH+]OCCC#CCO,3.814500093460083
C[NH2+]C1NC=C[C@H]2O[C@@H]12,3.416199922561645
C[C@@]1(C(=O)NC=O)CO1,4.616099834442139
C[C@H]1O[C@]2(C)[C@@H]3[C@H]1C[C@@H]32,1.3228000402450562
C#C[C@H](N)[C@@]1(C#N)CN1,5.956399917602539
C1=C[C@@]23CC[C@@H]2O[C@@H]1O3,1.687800049781799
N#C[C@@H]1[C@@H]2[C@@H]3C(=O)[C@H]1[N@H+]23,4.032100200653076
O[C@]12CO[C@H]1C[C@H]1C[C@H]12,2.372499942779541
CC/C(=N\O)[C@H]1CN1,1.72599995136261
CNC(=O)NC(=N)C=O,0.8051000237464905
C[C@H]1OC[C@H]1C(=O)C#N,2.398400068283081
NC(=O)c1nc(N)n[nH]1,2.566200017929077
C[C@H]1C[C@H]2OC=NC[C@@H]12,2.173099994659424
CCn1nnc(C=O)n1,5.706399917602539
C#CC[C@]12CC[C@H]1OC2,1.4474999904632568
CNC(=O)C#C[C@H]1CN1,3.188100099563598
CN1C[C@H]2CC[C@H]2C1=O,3.5887999534606934
O[C@H]1C[C@@]2(O)C[C@@]12O,1.045799970626831
CCC(=O)c1cc[nH]n1,4.149799823760986
C[C@H]1[C@H]2C[C@]3(C[C@H]3O)[N@H+]21,1.142699956893921
[NH-]C1C[C@H]([C@H]2CCO2)O1,3.518899917602539
CC[C@H]1CNC(OC)[NH2+]1,1.4412000179290771
Nc1cnc(CO)cn1,1.270900011062622
O[C@]12C[C@H]1C[C@]1(CN1)C2,0.6622999906539917
CN1CC(N)=CC1=O,5.651100158691406
CC1(C)C[C@]2(O)C[C@H]1C2,1.3157999515533447
C[C@H]1C[C@H]2CCO[C@H]21,1.4031000137329102
O=C1[C@@H]2[C@@H]3C=C[C@H]1N[C@@H]32,3.70199990272522
CC1(C)C([NH-])O[C@@H]2C[C@@H]21,2.7272000312805176
C[NH2+]C1CO[C@@H](CO)O1,1.807999968528748
CC[C@@]1(C=O)O[C@H]1C,2.573499917984009
c1nc2c(o1)C1CN2C1,3.1142001152038574
C[C@@]12O[C@]1(C)[C@H]1C[C@@H]2C1,1.8044999837875368
C#CC#CC(=O)CCO,1.5705000162124634
C[C@H]1C[C@H]2C(=O)[C@@H]1[C@@H]2O,3.6215999126434326
C1O[C@H]2[C@H]3[C@H]4O[C@H]4[C@@H]1[C@@H]23,3.019700050354004
CNc1coc(N)c1O,1.3837000131607056
Nc1cc[nH]c1C=O,3.5848000049591064
OCc1cncc(O)n1,3.214099884033203
CC1=C[C@@H](O)CN1C=O,1.594099998474121
C#CC/N=C(\C=O)NC,0.6679999828338623
C[C@H]1C[C@H]2C[C@@]2(C)CO1,1.211400032043457
C#Cc1nccnc1N,2.0999999046325684
C[C@H]1CC[C@@](O)(CO)C1,2.5064001083374023
O=COCCC(=O)CO,4.152299880981445
C#CC[N@H+]1[CH+][NH2+][C@H]2C[C@H]21,2.7757999897003174
CC[C@@]12C[C@@H](C)[C@]1(C)O2,1.7532000541687012
C[N@@H+]1[C@H]2[C@@H]1C[C@@]1(C)N[C@@H]21,2.496000051498413
CC1=C2CO[C@H]2C[C@H]1O,1.1674000024795532
C[C@@]1(O)[C@H]2C[C@]1(CO)O2,1.5871000289916992
O[C@H]1COc2n[nH]cc21,3.5148000717163086
CCCOCCC#N,4.03380012512207
Cn1ncnc1O,2.354599952697754
C[C@H]1[C@H]2C[C@]1(C#N)N2,4.462399959564209
CC#C[C@@H]1OC[C@@H]1OC,2.000999927520752
O=CO[C@@H]1C(=O)[C@@H]2C[C@H]12,4.914000034332275
COC[C@@]1(O)CC[C@H]1O,1.5044000148773191
N=C(CO[CH+][NH-])NC=O,2.2655999660491943
CN[C@@]12C[C@]1(C)OC2=O,5.147900104522705
CC1=C[C@@H](C)CCC1=O,3.279900074005127
CCC[C@]12C[C@H]1O[C@H]2C,1.8142999410629272
O=C1C[C@@H]2[C@H]3N[C@@H]2[C@@]13O,3.4094998836517334
N/C=N/c1nccnn1,2.770900011062622
C[C@]12[C@@H]3N[C@H]1[C@@]2(C)C3=O,2.9230000972747803
Cn1cnc2nc[nH]c21,7.16540002822876
OCC[C@@]12C[C@H](O)[C@@H]1C2,1.7527999877929688
C1=CCC2(C1)CO2,1.7581000328063965
Cc1cnc(N)nc1O,1.323300004005432
O=CC#CCC#CC=O,0.0307999998331069
CO[CH+][NH2+]CC(C)(C)C,2.818599939346313
CCCCOCCOC,0.2053000032901764
C#CC[C@]1(C)CC([NH-])O1,2.682800054550171
CCC(=O)CN(C)C=O,5.283100128173828
CC(C)OCCCCO,0.4399000108242035
C#C[C@@H]1[C@H](C=O)C1(C)C,3.164400100708008
C#C[C@]12C[C@@]1(C)C[C@@H]2O,1.9413000345230105
O=CN1CCC[C@@H]1CO,4.942500114440918
O=CNCCCNC=O,0.4059999883174896
O=C1C=CCCC1=O,5.429900169372559
C[N@@H+]1[C@@H]2[C@H]([NH-])OCC[C@@H]21,3.4537999629974365
Cc1cnc(O)c(C)c1,1.2348999977111816
C[C@H]1[C@@H](O)C[C@@]12CO2,1.9972000122070312
C[C@H]1[C@@H]2[C@@H]3OC([NH-])[C@@H]3[C@H]12,2.811199903488159
C[C@H]1[C@@H]2N[C@]2(C)[C@@]12CN2,2.51200008392334
CC[C@H]1CN(C)C1=O,3.415800094604492
C1=CC2(CCC1)CCC2,0.2397000044584274
CC(=O)NC(=N)C(N)=O,4.106900215148926
C[C@H]1O[C@@]12C[C@H]1O[C@]12C,0.2800999879837036
O=C(CCO)C[C@H]1CN1,1.5011999607086182
CC(C)c1cnc(O)o1,0.757099986076355
C[N@H+]1C[C@@]2(N)C[C@@]12C#N,5.612100124359131
C1=C[C@@H]2O[C@@H]3[C@H](OC1)[C@@H]32,2.5662999153137207
C#Cc1c(C)c[nH]c1C,2.631599903106689
COC(=O)[C@H]1[C@H]2CC[N@H+]21,1.462399959564209
C#C[C@H]1C[C@]2(CO2)C1,1.6648999452590942
C[C@H](CC=O)CNC=O,4.624599933624268
CCc1cncnc1F,2.358599901199341
C#C[C@H](C)[N@H+]1C[C@H]1CO,0.6455000042915344
N#C[C@]12O[C@H]1CC21CC1,4.218400001525879
C[C@H]1OCC[C@H]1CCO,2.2999000549316406
C[C@@H]1Oc2cnoc2O1,3.791800022125244
CCC[C@@]1(C)OC[C@H]1C,1.617400050163269
NC(=O)C#CC(N)=O,1.007099986076355
O[C@H]1CCC2=C1COC2,2.937000036239624
CC[C@H]1[C@]2(C)C[C@@]1(C)C2,0.1083000004291534
[NH-]C1CC[C@H](N)C(=O)O1,2.0204999446868896
[CH-]1[C@@H]2O[C@@H]3[C@@H]4C[C@H]1[C@@H]4[C@@H]32,1.5473999977111816
C[C@@H](O)CCCCCO,2.722899913787842
N=CNc1ncnnn1,5.602700233459473
C[C@@H](O)CC(C)(C)C,1.319200038909912
C1=Cc2c[nH]cc2C1,1.7230000495910645
